SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2019-12-18,"772001                   UNIMED                    9,4          9,4",,9.4,9.33,9.48,560317,52891.8
2019-12-18,"720001                   WIFACK INT BANK          6,89         6,89",,6.89,6.84,6.89,3153,2154.69
2019-12-18,230035                   AIR LIQUDE TSIE            71           71,7171.0,71.0,71.0,71.0,2195,15549.0
2019-12-18,"380070                   ALKIMIA                  45,5         45,1",,46.8,45.5,46.8,1895,8652.8
2019-12-18,"300045                   ASTREE                  43,56        43,56",0.0,43.56,0.0,0.0,0,
2019-12-18,"758001                   BEST LEASE               1,85         1,85",,1.85,1.85,1.85,7403,1369.0
2019-12-18,"655001                   BH ASSURANCE            31,47        32,44",,31.45,31.45,31.47,33,94.38
2019-12-18,"130055                   BTE (ADP)                9,08         9,36",,9.07,9.07,9.08,31774,28845.39
2019-12-18,"735001                   CIMENTS DE BIZERTE       1,56         1,54",,1.59,1.56,1.59,485217,7608.14
2019-12-18,"672004                   MODERN LEASING           1,78         1,78",0.0,1.78,0.0,0.0,0,
2019-12-18,"250065                   PLAC. TSIE-SICAF         46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-18,"667001                   SIPHAT                    4,5          4,5",,4.5,4.5,4.5,1283,576.0
2019-12-18,"718001                   SITS                     1,81         1,81",,1.81,1.81,1.81,10001,1810.0
2019-12-18,"140070                   SPDIT - SICAF            8,39          8,5",,8.39,8.39,8.39,502,419.5
2019-12-18,"664001                   STEQ                     6,85         6,85",0.0,6.55,0.0,0.0,0,
2019-12-18,"410020                   TUNINVEST-SICAR          5,03         5,03",0.0,5.03,0.0,0.0,0,
2019-12-18,"240050                   UBCI                    29,99        29,99",3030.0,30.0,30.0,30.0,5502,16500.0
2019-12-18,"768001                   ASS MULTI ITTIHAD        2,24          2,3",,2.3,2.24,2.3,39353,9020.5
2019-12-18,"330090                   ELBENE INDUSTRIE         2,16         2,16",0.0,2.16,0.0,0.0,0,
2019-12-18,"430030                   SITEX                    7,26         7,26",0.0,7.26,0.0,0.0,0,
2019-12-18,617001                   STE TUN. DU SUCRE          11           11,0.0,11.0,0.0,0.0,0,
2019-12-19,"725001                   ADWYA                    2,75         2,75",,2.75,2.67,2.75,13058,3491.64
2019-12-19,"340005                   AMEN BANK                29,3         29,3",,29.28,29.28,29.29,6550241,91785.92
2019-12-19,"730001                   ARTES                    4,85         4,85",,4.92,4.92,4.98,553,273.0
2019-12-19,"714001                   ASSAD                     7,2          7,2",,7.2,7.2,7.2,5204,3744.0
2019-12-19,"360035                   ATB                      3,82         3,82",,3.89,3.82,3.89,6925,2647.78
2019-12-19,"774001                   ATELIER MEUBLE INT       3,82         3,82",,3.82,3.73,3.82,3669,1365.69
2019-12-19,"470010                   ATL                      1,98         1,96",,1.98,1.97,2.0,2082753,41345.48
2019-12-19,"160015                   ATTIJARI BANK           31,67        31,67",,31.67,31.3,31.67,82215,25995.93
2019-12-19,"661001                   ATTIJARI LEASING        10,69        10,69",10.711,11.0,10.7,11.0,135050,14803.68
2019-12-19,"190060                   BH                      11,78         11,7",,11.43,11.43,11.78,103521,11901.87
2019-12-19,"180045                   BIAT                    112,1        112,1",,112.3,111.11,112.4,71222,79856.85
2019-12-19,"310060                   BNA                     11,95         11,9",,11.89,11.8,11.95,533529,63310.75
2019-12-19,"220005                   BT                       7,43         7,43",,7.43,7.34,7.43,1097427,80939.63
2019-12-19,"759001                   CELLCOM                  3,67         3,57",,3.78,3.59,3.78,31833831,17568.34
2019-12-19,"420085                   CIL                     15,43        15,43",1515.43,15.43,14.97,15.43,70509,105753.1
2019-12-19,"755001                   CITY CARS                7,35         7,35",,7.35,7.15,7.35,19019,13932.35
2019-12-19,"767001                   DELICE HOLDING          10,22        10,22",,10.35,10.35,10.48,7305,7611.28
2019-12-19,"665001                   ELECTROSTAR               1,5         1,49",,1.5,1.5,1.5,11,1.5
2019-12-19,"741001                   ENNAKL AUTOMOBILES       11,4        11,25",,11.7,11.25,11.7,400619,45725.04
2019-12-19,"721001                   ESSOUKNA                 2,03         2,03",,2.01,1.99,2.07,31917,6365.21
2019-12-19,"757001                   EURO-CYCLES             18,84         18,7",,18.6,18.6,18.84,6498261,21186.19
2019-12-19,"713001                   GIF-FILTER                ,64          ,64",0.0,0.64,0.0,0.0,0,
2019-12-19,"731013                   HANNIBAL LEASE           4,71         4,71",0.0,4.71,0.0,0.0,0,
2019-12-19,"320075                   ICF                     121,5        121,5",,121.39,120.0,121.45,6413,7730.47
2019-12-19,"644001                   MAGASIN GENERAL          30,7         30,7",,30.69,30.69,30.69,1501,4603.5
2019-12-19,"100010                   MONOPRIX                  7,9          7,9",,7.89,7.89,7.9,360810,28473.91
2019-12-19,"762001                   MPBS                      5,6          5,6",,5.65,5.5,5.65,14557,8010.7
2019-12-19,"753001                   ONE TECH HOLDING        13,12        13,12",,13.29,13.12,13.3,214822,28297.61
2019-12-19,"570001                   POULINA GP HOLDING      13,19        13,19",,13.19,13.0,13.2,14577941318,520837.5
2019-12-19,"761001                   SAH                     11,65         11,5",,11.49,11.48,11.69,767143,88474.51
2019-12-19,"110025                   SFBT                     18,5         18,5",,18.45,18.4,18.5,6631604612,202712.5
2019-12-19,"659001                   SIAME                    3,78          3,7",,3.67,3.67,3.78,133215,4899.1
2019-12-19,"400005                   SIMPAR                  38,77        37,65",,38.77,38.77,38.77,2856,11049.45
2019-12-19,"678001                   SOMOCER                   ,92          ,92",,0.92,0.9,0.92,4588363,41360.34
2019-12-19,"729001                   SOPAT                    1,69         1,69",,1.67,1.65,1.69,654628,10980.95
2019-12-19,"653001                   SOTETEL                  5,08         5,08",,5.08,4.95,5.08,196914,9914.49
2019-12-19,"763001                   SOTIPAPIER               7,07         7,07",7.017,7.0,7.0,7.09,902013,63179.95
2019-12-19,"666001                   SOTRAPIL                11,65        11,65",,11.65,11.52,11.66,159718,18551.79
2019-12-19,"658001                   SOTUMAG                   2,4          2,4",,2.39,2.35,2.4,335913,7930.98
2019-12-19,"656001                   SOTUVER                   8,4         8,35",,8.35,8.33,8.4,790416,66263.22
2019-12-19,"606001                   STAR                   140,38       140,38",140.4142,142.0,140.4,142.0,5006,70571.7
2019-12-19,"260095                   STB                      4,45         4,45",,4.4,4.4,4.41,4346659,191338.9
2019-12-19,"744001                   TELNET HOLDING           9,25         9,25",,9.2,9.16,9.2,373915,34388.8
2019-12-19,"727001                   TPR                      4,58         4,58",,4.5,4.5,4.6,410712,18677.42
2019-12-19,"738001                   TUNIS RE                 7,73         7,73",,7.59,7.57,7.59,20646,15638.42
2019-12-19,"120040                   TUNISAIR                  ,63          ,63",,0.63,0.62,0.63,1668935,10448.58
2019-12-19,"210090                   TUNISIE LEASING F        8,78         8,78",,8.77,8.55,8.77,513,436.27
2019-12-19,"769001                   UADH                        1          ,99",1.96,0.96,0.94,1.0,296120,2803.33
2019-12-19,"390010                   UIB                     22,55        22,55",,22.5,22.3,22.55,121013,27037.52
2019-12-19,"772001                   UNIMED                   9,33          9,4",,9.39,9.31,9.4,575417,53808.64
2019-12-19,"720001                   WIFACK INT BANK          6,89         6,89",,6.88,6.88,6.89,483182,3323.69
2019-12-19,230035                   AIR LIQUDE TSIE            71           71,7171.0,71.0,71.0,71.0,274,1917.0
2019-12-19,"380070                   ALKIMIA                  45,5         46,8",,46.5,45.5,46.5,3926,18136.0
2019-12-19,"300045                   ASTREE                  43,56        43,56",0.0,43.56,0.0,0.0,0,
2019-12-19,"758001                   BEST LEASE               1,85         1,85",,1.85,1.85,1.85,4608810,85262.8
2019-12-19,"655001                   BH ASSURANCE             31,5        31,45",,31.5,31.5,31.5,4316,13576.5
2019-12-19,"130055                   BTE (ADP)                9,07         9,07",,9.07,9.07,9.07,53604,48615.2
2019-12-19,"735001                   CIMENTS DE BIZERTE       1,59         1,59",,1.6,1.59,1.6,28227,4487.0
2019-12-19,"672004                   MODERN LEASING           1,83         1,78",,1.83,1.83,1.83,34602,6331.8
2019-12-19,"250065                   PLAC. TSIE-SICAF         46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-19,"667001                   SIPHAT                    4,5          4,5",,4.5,4.5,4.5,2503,1125.0
2019-12-19,"718001                   SITS                     1,82         1,81",,1.86,1.82,1.86,100795,18346.94
2019-12-19,"140070                   SPDIT - SICAF            8,64         8,39",,8.64,8.64,8.64,51,43.2
2019-12-19,"664001                   STEQ                     6,55         6,55",0.0,6.26,0.0,0.0,0,
2019-12-19,"410020                   TUNINVEST-SICAR          5,03         5,03",0.0,5.03,0.0,0.0,0,
2019-12-19,240050                   UBCI                       30           30,0.0,30.0,0.0,0.0,0,
2019-12-19,"768001                   ASS MULTI ITTIHAD        2,32          2,3",,2.42,2.32,2.42,722018,16970.9
2019-12-19,"330090                   ELBENE INDUSTRIE         2,16         2,16",0.0,2.16,0.0,0.0,0,
2019-12-19,"430030                   SITEX                    7,26         7,26",0.0,7.26,0.0,0.0,0,
2019-12-19,617001                   STE TUN. DU SUCRE          11           11,0.0,11.0,0.0,0.0,0,
2019-12-20,"725001                   ADWYA                     2,7         2,75",,2.68,2.66,2.7,127616,3424.82
2019-12-20,"340005                   AMEN BANK               29,28        29,28",,29.27,29.27,29.28,25666,75106.98
2019-12-20,"730001                   ARTES                     4,8         4,92",,4.84,4.8,4.84,20015,9604.84
2019-12-20,"714001                   ASSAD                     7,2          7,2",,7.19,7.19,7.2,9354,6727.7
2019-12-20,"360035                   ATB                      3,89         3,89",,3.9,3.89,4.09,1646833,65448.77
2019-12-20,"774001                   ATELIER MEUBLE INT       3,82         3,82",,3.81,3.71,3.82,6236,2316.65
2019-12-20,"470010                   ATL                         2         1,98",21.98,1.98,1.94,2.0,1382545,27319.46
2019-12-20,"160015                   ATTIJARI BANK           31,67        31,67",,31.67,31.5,31.67,108014,34093.83
2019-12-20,"661001                   ATTIJARI LEASING        11,24           11",,11.66,11.01,11.66,604340,6875.4
2019-12-20,"190060                   BH                      11,76        11,43",,11.41,11.41,11.76,118116,13510.21
2019-12-20,"180045                   BIAT                    112,3        112,3",112112.0,112.0,112.0,112.4,95622,107109.6
2019-12-20,"310060                   BNA                     11,89        11,89",,11.88,11.85,11.9,234012,27816.02
2019-12-20,"220005                   BT                       7,43         7,43",,7.43,7.35,7.44,1064713,79118.47
2019-12-20,"759001                   CELLCOM                  3,72         3,78",,3.74,3.72,3.88,1235468,47129.56
2019-12-20,"420085                   CIL                     15,43        15,43",,15.43,15.43,15.43,21,30.86
2019-12-20,"755001                   CITY CARS                 7,4         7,35",,7.4,7.4,7.4,11,7.4
2019-12-20,"767001                   DELICE HOLDING          10,35        10,35",,10.17,10.15,10.35,2028948720,59482.08
2019-12-20,"665001                   ELECTROSTAR               1,5          1,5",0.0,1.5,0.0,0.0,0,
2019-12-20,"741001                   ENNAKL AUTOMOBILES      11,89         11,7",11.8912,12.0,11.89,12.0,329118,39245.99
2019-12-20,"721001                   ESSOUKNA                 2,07         2,01",,2.07,2.07,2.07,1765,364.32
2019-12-20,"757001                   EURO-CYCLES             18,52         18,6",,18.5,18.5,18.79,5423431,612.42
2019-12-20,"713001                   GIF-FILTER                ,64          ,64",0.0,0.64,0.0,0.0,0,
2019-12-20,"731013                   HANNIBAL LEASE           4,71         4,71",,4.71,4.58,4.71,8854,4065.33
2019-12-20,"320075                   ICF                    121,39       121,39",,120.99,120.0,121.39,10717,12898.7
2019-12-20,"644001                   MAGASIN GENERAL         30,69        30,69",0.0,30.69,0.0,0.0,0,
2019-12-20,"100010                   MONOPRIX                 7,89         7,89",,7.9,7.8,7.9,328713,25896.05
2019-12-20,"762001                   MPBS                      5,7         5,65",,5.53,5.53,5.75,324924,18411.09
2019-12-20,"753001                   ONE TECH HOLDING        13,29        13,29",,13.29,13.1,13.3,204118,27082.5
2019-12-20,"570001                   POULINA GP HOLDING      13,19        13,19",,13.17,13.17,13.19,8717,11486.47
2019-12-20,"761001                   SAH                     11,49        11,49",,11.4,11.4,11.49,64333877,33540.09
2019-12-20,"110025                   SFBT                    18,45        18,45",,18.46,18.4,18.5,8789301,62241.68
2019-12-20,"659001                   SIAME                    3,63         3,67",,3.45,3.45,3.73,513991321,
2019-12-20,"400005                   SIMPAR                  38,77        38,77",,38.77,38.77,38.78,246246,95452.24
2019-12-20,"678001                   SOMOCER                   ,91          ,92",,0.91,0.89,0.92,2424744,21834.19
2019-12-20,"729001                   SOPAT                    1,67         1,67",,1.68,1.65,1.7,699120,11720.01
2019-12-20,"653001                   SOTETEL                  5,08         5,08",,5.15,5.08,5.15,34211,1741.37
2019-12-20,"763001                   SOTIPAPIER                7,1            7",,6.99,6.89,7.1,505414,35145.4
2019-12-20,"666001                   SOTRAPIL                11,65        11,65",,11.6,11.5,11.65,50011,5778.1
2019-12-20,"658001                   SOTUMAG                  2,41         2,39",,2.4,2.39,2.41,374634,8996.39
2019-12-20,"656001                   SOTUVER                  8,35         8,35",,8.3,8.3,8.32,420013,34867.0
2019-12-20,606001                   STAR                      142          142,0.0,142.0,0.0,0.0,0,
2019-12-20,"260095                   STB                       4,4          4,4",,4.4,4.3,4.44,1905334,83180.07
2019-12-20,"744001                   TELNET HOLDING            9,2          9,2",9.29,9.0,9.0,9.2,1014227,92326.3
2019-12-20,"727001                   TPR                       4,5          4,5",,4.5,4.5,4.56,22732131,2294.24
2019-12-20,"738001                   TUNIS RE                 7,76         7,59",,7.78,7.76,7.78,235719,18316.12
2019-12-20,"120040                   TUNISAIR                  ,64          ,63",,0.62,0.62,0.64,1103524,6854.32
2019-12-20,"210090                   TUNISIE LEASING F        8,77         8,77",,8.79,8.54,8.79,252,214.75
2019-12-20,"769001                   UADH                      ,98          ,96",,0.96,0.96,0.99,1465618,14074.38
2019-12-20,"390010                   UIB                      22,5         22,5",,22.6,22.3,22.6,308220,69490.15
2019-12-20,"772001                   UNIMED                   9,39         9,39",,9.4,9.3,9.4,943011,87729.3
2019-12-20,"720001                   WIFACK INT BANK          6,88         6,88",,6.88,6.88,6.88,234100,1609.92
2019-12-20,230035                   AIR LIQUDE TSIE            71           71,7171.0,71.0,71.0,71.0,101,710.0
2019-12-20,"380070                   ALKIMIA                  46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-20,"300045                   ASTREE                  43,56        43,56",0.0,43.56,0.0,0.0,0,
2019-12-20,"758001                   BEST LEASE               1,85         1,85",0.0,1.85,0.0,0.0,0,
2019-12-20,"655001                   BH ASSURANCE             31,5         31,5",,31.5,30.11,31.5,9982,31159.0
2019-12-20,"130055                   BTE (ADP)                9,28         9,07",,9.3,9.28,9.3,8342,7751.42
2019-12-20,"735001                   CIMENTS DE BIZERTE        1,6          1,6",,1.63,1.59,1.63,556614,8914.98
2019-12-20,"672004                   MODERN LEASING           1,83         1,83",,1.75,1.75,1.75,101,17.5
2019-12-20,"250065                   PLAC. TSIE-SICAF         46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-20,"667001                   SIPHAT                    4,6          4,5",,4.6,4.6,4.6,55010,2530.0
2019-12-20,"718001                   SITS                     1,86         1,86",,1.88,1.86,1.88,213147,39668.58
2019-12-20,"140070                   SPDIT - SICAF            8,64         8,64",,8.64,8.64,8.64,5654,4881.6
2019-12-20,"664001                   STEQ                     6,26         6,26",0.0,5.98,0.0,0.0,0,
2019-12-20,"410020                   TUNINVEST-SICAR          5,03         5,03",0.0,5.03,0.0,0.0,0,
2019-12-20,240050                   UBCI                       30           30,0.0,30.0,0.0,0.0,0,
2019-12-20,"768001                   ASS MULTI ITTIHAD        2,49         2,42",,2.56,2.49,2.56,4056,1032.25
2019-12-20,"330090                   ELBENE INDUSTRIE         2,16         2,16",0.0,2.16,0.0,0.0,0,
2019-12-20,"430030                   SITEX                    7,26         7,26",0.0,7.26,0.0,0.0,0,
2019-12-20,617001                   STE TUN. DU SUCRE          11           11,0.0,11.0,0.0,0.0,0,
2019-12-23,"725001                   ADWYA                    2,68         2,68",,2.63,2.63,2.67,321716,8492.63
2019-12-23,"340005                   AMEN BANK               29,27        29,27",,29.24,29.24,29.26,19646,57427.64
2019-12-23,"730001                   ARTES                    4,84         4,84",,4.84,4.8,4.84,29974,14389.72
2019-12-23,"714001                   ASSAD                    7,19         7,19",,7.19,7.07,7.19,195511,13894.71
2019-12-23,"360035                   ATB                       3,9          3,9",,3.85,3.85,3.85,122,46.2
2019-12-23,"774001                   ATELIER MEUBLE INT       3,81         3,81",,3.81,3.71,3.81,250614,9431.73
2019-12-23,"470010                   ATL                      1,98         1,98",,1.94,1.93,1.97,854216,16651.53
2019-12-23,"160015                   ATTIJARI BANK           31,67        31,67",,31.67,31.3,31.67,99510,31144.97
2019-12-23,"661001                   ATTIJARI LEASING         11,6        11,66",,11.66,11.26,11.66,24792,2871.2
2019-12-23,"190060                   BH                      11,41        11,41",,11.7,11.41,11.78,9777,11380.64
2019-12-23,"180045                   BIAT                   112,01          112",,112.01,112.01,112.05,80328,89946.01
2019-12-23,"310060                   BNA                     11,88        11,88",,11.88,11.8,11.9,598923,71162.52
2019-12-23,"220005                   BT                       7,43         7,43",,7.43,7.43,7.43,622311,46236.89
2019-12-23,"759001                   CELLCOM                  3,63         3,74",,3.84,3.63,3.84,406627,15294.06
2019-12-23,"420085                   CIL                     15,43        15,43",,15.4,15.4,15.43,32333,49788.23
2019-12-23,"755001                   CITY CARS                 7,4          7,4",0.0,7.4,0.0,0.0,0,
2019-12-23,"767001                   DELICE HOLDING          10,35        10,17",,10.21,10.16,10.35,183012,18646.54
2019-12-23,"665001                   ELECTROSTAR               1,5          1,5",0.0,1.5,0.0,0.0,0,
2019-12-23,741001                   ENNAKL AUTOMOBILES         12           12,1212.0,12.0,12.0,12.0,9165,10992.0
2019-12-23,"721001                   ESSOUKNA                 2,07         2,07",,2.07,2.07,2.07,11,2.07
2019-12-23,"757001                   EURO-CYCLES              18,6         18,5",,18.6,18.5,18.6,458821,85258.3
2019-12-23,"713001                   GIF-FILTER                ,64          ,64",,0.64,0.64,0.64,1351,86.4
2019-12-23,"731013                   HANNIBAL LEASE           4,71         4,71",0.0,4.71,0.0,0.0,0,
2019-12-23,"320075                   ICF                    120,99       120,99",120.98119,119.0,117.37,121.0,59840,71201.48
2019-12-23,"644001                   MAGASIN GENERAL         30,69        30,69",0.0,29.31,0.0,0.0,1600001,
2019-12-23,"100010                   MONOPRIX                  7,9          7,9",,7.9,7.81,7.9,14809,11687.1
2019-12-23,"762001                   MPBS                     5,53         5,53",,5.74,5.38,5.77,35543721,99965.41
2019-12-23,"753001                   ONE TECH HOLDING        13,29        13,29",,13.28,13.28,13.29,224511,29828.1
2019-12-23,"570001                   POULINA GP HOLDING      13,17        13,17",,13.15,12.96,13.17,1114,1457.78
2019-12-23,"761001                   SAH                     11,49         11,4",,11.5,11.4,11.68,406043,46610.57
2019-12-23,"110025                   SFBT                    18,46        18,46",,18.5,18.45,18.5,6137461,13315.32
2019-12-23,"659001                   SIAME                    3,45         3,45",,3.52,3.37,3.6,29254891,1478.91
2019-12-23,"400005                   SIMPAR                  38,77        38,77",,38.9,38.78,38.9,3625,1399.5
2019-12-23,"678001                   SOMOCER                   ,91          ,91",,0.91,0.9,0.92,2450627,22058.56
2019-12-23,"729001                   SOPAT                    1,68         1,68",,1.7,1.67,1.7,7358,1227.6
2019-12-23,"653001                   SOTETEL                  5,15         5,15",,5.1,5.0,5.1,153410,7768.37
2019-12-23,"763001                   SOTIPAPIER               6,99         6,99",77.0,7.0,6.95,7.0,503022,35192.86
2019-12-23,"666001                   SOTRAPIL                 11,6         11,6",,11.6,11.6,11.6,4335,5022.8
2019-12-23,"658001                   SOTUMAG                  2,41          2,4",,2.42,2.35,2.43,1231340,29339.56
2019-12-23,"656001                   SOTUVER                   8,3          8,3",,8.3,8.3,8.4,1252119,103924.4
2019-12-23,606001                   STAR                      142          142,0.0,142.0,0.0,0.0,0,
2019-12-23,"260095                   STB                       4,4          4,4",,4.36,4.36,4.36,452,196.2
2019-12-23,744001                   TELNET HOLDING              9            9,8.999,9.0,8.82,9.27,17081341,55906.89
2019-12-23,"727001                   TPR                       4,5          4,5",,4.5,4.5,4.5,11602506,5221125.0
2019-12-23,"738001                   TUNIS RE                 7,78         7,78",,7.8,7.78,7.8,396314,30854.8
2019-12-23,"120040                   TUNISAIR                  ,62          ,62",,0.61,0.6,0.62,4308962,26043.06
2019-12-23,"210090                   TUNISIE LEASING F        8,79         8,79",,8.7,8.53,8.7,1196,1015.79
2019-12-23,"769001                   UADH                      ,96          ,96",,0.97,0.94,0.98,268612,2529.53
2019-12-23,"390010                   UIB                     22,69         22,6",,22.51,22.5,22.69,182614,41103.55
2019-12-23,"772001                   UNIMED                    9,4          9,4",,9.35,9.3,9.35,17656,16415.58
2019-12-23,"720001                   WIFACK INT BANK          6,88         6,88",,6.89,6.88,6.89,2832,1947.15
2019-12-23,230035                   AIR LIQUDE TSIE            71           71,7171.0,71.0,71.0,71.0,644,4544.0
2019-12-23,"380070                   ALKIMIA                  46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-23,"300045                   ASTREE                  43,56        43,56",0.0,43.56,0.0,0.0,0,
2019-12-23,"758001                   BEST LEASE               1,85         1,85",0.0,1.85,0.0,0.0,0,
2019-12-23,"655001                   BH ASSURANCE               32         31,5",3232.0,31.04,32.0,32.0,162,
2019-12-23,"130055                   BTE (ADP)                 9,3          9,3",,9.03,9.03,9.03,26003,23478.0
2019-12-23,"735001                   CIMENTS DE BIZERTE       1,63         1,63",,1.7,1.68,1.7,158712,2683.86
2019-12-23,"672004                   MODERN LEASING           1,75         1,75",0.0,1.75,0.0,0.0,0,
2019-12-23,"250065                   PLAC. TSIE-SICAF         46,5         46,5",0.0,46.5,0.0,0.0,0,
2019-12-23,"667001                   SIPHAT                   4,63          4,6",,4.63,4.63,4.63,1503,694.5
2019-12-23,"718001                   SITS                     1,91         1,88",,1.96,1.91,1.96,140612,2698.96
2019-12-23,"140070                   SPDIT - SICAF            8,64         8,64",0.0,8.64,0.0,0.0,0,
2019-12-23,"664001                   STEQ                     5,98         5,98",0.0,5.72,0.0,0.0,0,
2019-12-23,"410020                   TUNINVEST-SICAR          5,03         5,03",,4.9,4.9,4.9,101,49.0
2019-12-23,240050                   UBCI                       30           30,0.0,30.0,0.0,0.0,0,
2019-12-23,"768001                   ASS MULTI ITTIHAD        2,63         2,56",,2.7,2.63,2.7,181420,4894.3
2019-12-23,"330090                   ELBENE INDUSTRIE         2,16         2,16",0.0,2.16,0.0,0.0,0,
2019-12-23,"430030                   SITEX                    7,26         7,26",0.0,7.26,0.0,0.0,0,
2019-12-23,617001                   STE TUN. DU SUCRE          11           11,0.0,11.0,0.0,0.0,0,
2019-12-24,"725001                   ADWYA                    2,63         2,63",,2.6,2.56,2.62,1284344,33329.37
2019-12-24,"340005                   AMEN BANK               29,23        29,24",,29.22,29.22,29.23,1259,3652.74
2019-12-24,"730001                   ARTES                    4,84         4,84",,4.85,4.85,4.85,1941,940.9
2019-12-24,"714001                   ASSAD                    7,19         7,19",,7.19,7.07,7.19,381814,27008.7
2019-12-24,"360035                   ATB                      3,85         3,85",,3.9,3.85,3.9,2905,1130.52
2019-12-24,"774001                   ATELIER MEUBLE INT       3,82         3,81",,3.8,3.8,3.82,2144,813.35
2019-12-24,"470010                   ATL                      1,94         1,94",,1.89,1.89,1.92,407518,7736.76
2019-12-24,"160015                   ATTIJARI BANK           31,67        31,67",,31.5,31.32,31.67,127012,39980.15
2019-12-24,"661001                   ATTIJARI LEASING        11,66        11,66",,11.8,11.66,11.95,2025188,23688.09
2019-12-24,"190060                   BH                       11,7         11,7",,11.7,11.7,11.71,276123,32305.7
2019-12-24,"180045                   BIAT                   112,01       112,01",,112.8,112.01,112.8,1357311,52470.63
2019-12-24,"310060                   BNA                     11,88        11,88",,11.88,11.87,11.88,268511,31896.98
2019-12-24,"220005                   BT                       7,43         7,43",,7.43,7.4,7.43,297512,22082.75
2019-12-24,"759001                   CELLCOM                  3,88         3,84",,3.8,3.77,3.88,1116630,42512.92
2019-12-24,"420085                   CIL                      15,4         15,4",0.0,15.4,0.0,0.0,0,
2019-12-24,"755001                   CITY CARS                 7,4          7,4",,7.37,7.37,7.38,4654,3430.05
2019-12-24,"767001                   DELICE HOLDING          10,21        10,21",,10.17,10.17,10.21,84314,8589.32
2019-12-24,"665001                   ELECTROSTAR               1,5          1,5",,1.46,1.46,1.47,1352,197.2
2019-12-24,741001                   ENNAKL AUTOMOBILES         12           12,1212.0,12.0,12.0,12.0,231,276.0
2019-12-24,"721001                   ESSOUKNA                 2,07         2,07",,2.1,2.07,2.1,8576,1774.05
2019-12-24,"757001                   EURO-CYCLES              18,6         18,6",,18.5,18.5,18.6,190529,35320.68
2019-12-24,"713001                   GIF-FILTER                ,64          ,64",,0.63,0.63,0.63,1001,63.0
2019-12-24,"731013                   HANNIBAL LEASE           4,71         4,71",0.0,4.71,0.0,0.0,0,
2019-12-24,320075                   ICF                       119          119,119119.0,119.0,119.0,121.0,52434,62819.82
2019-12-24,"644001                   MAGASIN GENERAL         29,31        29,31",,30.1,29.1,30.1,364,1081.02
2019-12-24,"100010                   MONOPRIX                  7,9          7,9",,7.89,7.89,7.89,2001,1578.0
2019-12-24,"762001                   MPBS                     5,76         5,74",,5.73,5.7,5.77,2089229,119383.2
2019-12-24,"753001                   ONE TECH HOLDING        13,28        13,28",,13.28,13.28,13.3,272424,36185.0
2019-12-24,"570001                   POULINA GP HOLDING      13,15        13,15",,13.16,12.8,13.16,125011,16324.72
2019-12-24,"761001                   SAH                     11,59         11,5",,11.52,11.5,11.59,193424,22404.54
2019-12-24,"110025                   SFBT                    18,46         18,5",,18.54,18.46,18.56,14967442,77105.49
2019-12-24,"659001                   SIAME                     3,6         3,52",,3.7,3.52,3.7,32086771,18573.65
2019-12-24,"400005                   SIMPAR                   38,9         38,9",0.0,38.9,0.0,0.0,0,
2019-12-24,"678001                   SOMOCER                   ,92          ,91",,0.9,0.9,0.92,2350629,21156.1
2019-12-24,"729001                   SOPAT                    1,65          1,7",,1.69,1.65,1.69,817323,13512.37
2019-12-24,"653001                   SOTETEL                   5,1          5,1",,5.1,5.0,5.1,137214,6917.75
2019-12-24,763001                   SOTIPAPIER                  7            7,76.99,6.99,6.9,7.0,324813,22679.6
2019-12-24,"666001                   SOTRAPIL                 11,6         11,6",,11.64,11.5,11.64,48210,5579.0
2019-12-24,"658001                   SOTUMAG                  2,42         2,42",,2.42,2.35,2.42,221431,5285.46
2019-12-24,"656001                   SOTUVER                   8,3          8,3",,8.29,8.29,8.3,16955331,40623.53
2019-12-24,"606001                   STAR                   140,99          142",140.99141,141.0,140.99,141.0,2094,29467.91
2019-12-24,"260095                   STB                       4,4         4,36",,4.45,4.4,4.45,46513141,204882.5
2019-12-24,"744001                   TELNET HOLDING           9,15            9",,9.09,9.0,9.2,20036311,83199.01
2019-12-24,"727001                   TPR                       4,5          4,5",,4.55,4.5,4.55,1599130,72707.99
2019-12-24,"738001                   TUNIS RE                  7,8          7,8",,7.8,7.78,7.8,29329,22854.96
2019-12-24,"120040                   TUNISAIR                  ,62          ,61",,0.63,0.62,0.63,3076046,19273.08
2019-12-24,"210090                   TUNISIE LEASING F         8,7          8,7",0.0,8.7,0.0,0.0,0,
2019-12-24,"769001                   UADH                      ,99          ,97",,0.99,0.99,0.99,51,4.95
2019-12-24,"390010                   UIB                     22,51        22,51",,22.49,22.49,22.65,379821,85505.0
2019-12-24,"772001                   UNIMED                   9,35         9,35",,9.39,9.39,9.39,2213,2075.19
2019-12-24,"720001                   WIFACK INT BANK          6,89         6,89",0.0,6.89,0.0,0.0,0,
