SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2018-09-19,"260095                   STB                      4,79         4,79",,4.78,4.78,4.78,162,76.48
2018-09-19,"744001                   TELNET HOLDING           9,78         9,73",,9.7,9.58,9.78,356135,34400.81
2018-09-19,"727001                   TPR                      4,94         4,94",,4.9,4.88,4.94,1323714,64812.24
2018-09-19,"738001                   TUNIS RE                 7,88         7,88",,7.88,7.65,7.88,415915,32649.71
2018-09-19,"120040                   TUNISAIR                  ,54          ,54",,0.56,0.54,0.56,6460955,35388.63
2018-09-19,"210090                   TUNISIE LEASING F        18,8         18,8",,18.69,18.24,18.69,1014,1842.69
2018-09-19,"769001                   UADH                     1,57         1,57",,1.59,1.53,1.61,161512,2491.61
2018-09-19,"390010                   UIB                     30,69        30,69",29.93,30.0,29.9,30.69,7217442,16733.74
2018-09-19,"772001                   UNIMED                   8,29         8,29",,8.29,8.1,8.29,403116,32889.38
2018-09-19,"720001                   WIFACK INT BANK          6,98         6,98",,6.97,6.97,6.97,4501,3136.5
2018-09-19,"230035                   AIR LIQUDE TSIE         86,01           86",86.0186,86.0,86.0,86.01,304,2580.2
2018-09-19,"380070                   ALKIMIA                  34,6           35",34.635,35.0,34.6,35.0,152,521.0
2018-09-19,"655001                   ASSURANCES SALIM        27,78        27,78",0.0,27.78,0.0,0.0,0,
2018-09-19,"300045                   ASTREE                  33,51        33,51",0.0,33.51,0.0,0.0,0,
2018-09-19,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-09-19,"130055                   BTE (ADP)                13,2         13,2",0.0,13.2,0.0,0.0,0,
2018-09-19,"735001                   CIMENTS DE BIZERTE        2,7          2,7",0.0,2.7,0.0,0.0,0,
2018-09-19,330090                   ELBENE INDUSTRIE            3            3,0.0,3.0,0.0,0.0,0,
2018-09-19,"320075                   ICF                     106,7        106,7",106.7104,104.0,104.0,106.7,6664113,701598.8
2018-09-19,"672004                   MODERN LEASING            3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-09-19,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-09-19,"667001                   SIPHAT                   5,27         5,12",,5.42,5.27,5.42,1724,923.69
2018-09-19,"140070                   SPDIT - SICAF             9,9          9,9",0.0,9.9,0.0,0.0,0,
2018-09-19,"664001                   STEQ                     5,48         5,48",0.0,5.48,0.0,0.0,0,
2018-09-19,"410020                   TUNINVEST-SICAR          6,81         6,81",,6.63,6.63,6.63,2312,1531.53
2018-09-19,"240050                   UBCI                    28,63        28,63",0.0,28.63,0.0,0.0,0,
2018-09-19,"768001                   ASS MULTI ITTIHAD        6,01            6",,6.11,6.01,6.11,228015,13780.8
2018-09-19,430030                   SITEX                       6            6,0.0,6.0,0.0,0.0,0,
2018-09-19,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-09-20,"725001                   ADWYA                    5,31         5,31",,5.3,5.3,5.32,15007,7960.0
2018-09-20,"340005                   AMEN BANK               30,59        30,59",,30.4,30.0,30.58,70910,21300.5
2018-09-20,"730001                   ARTES                    6,31         6,31",,6.26,6.26,6.32,1250930,78832.25
2018-09-20,"714001                   ASSAD                    8,75          8,6",,8.49,8.49,8.75,19229391,63307.42
2018-09-20,"360035                   ATB                      4,15         4,15",0.0,4.15,0.0,0.0,0,
2018-09-20,"774001                   ATELIER MEUBLE INT       3,11         3,15",,3.13,3.11,3.13,147514,4605.15
2018-09-20,"470010                   ATL                       3,1          3,1",,3.11,3.11,3.11,17756,5520.25
2018-09-20,"160015                   ATTIJARI BANK           49,15        49,15",,48.95,48.95,49.45,2387201,17383.02
2018-09-20,"661001                   ATTIJARI LEASING         17,8         17,8",0.0,17.8,0.0,0.0,0,
2018-09-20,"190060                   BH                       17,5        17,29",,17.2,17.0,17.5,7214511,22904.16
2018-09-20,"180045                   BIAT                    154,5        154,5",154.5153,153.0,153.0,154.5,25315,38788.5
2018-09-20,"310060                   BNA                     18,84        18,85",,18.8,18.55,18.88,10162481,89966.82
2018-09-20,"220005                   BT                       8,22         8,25",,8.1,8.02,8.22,89387617,25652.18
2018-09-20,"759001                   CELLCOM                  1,59         1,59",0.0,1.52,0.0,0.0,0,
2018-09-20,"420085                   CIL                     15,25        15,25",,15.25,15.25,15.25,4020,610.0
2018-09-20,"755001                   CITY CARS                10,8         10,8",0.0,10.8,0.0,0.0,0,
2018-09-20,"767001                   DELICE HOLDING           16,5         16,5",,16.25,16.25,16.99,28603,46509.17
2018-09-20,"665001                   ELECTROSTAR              1,89         1,93",,1.9,1.89,1.9,1584,299.1
2018-09-20,"741001                   ENNAKL AUTOMOBILES      11,55        11,52",,11.52,11.52,11.55,1002,1153.5
2018-09-20,"721001                   ESSOUKNA                 2,56         2,56",,2.58,2.56,2.58,145017,3730.6
2018-09-20,"757001                   EURO-CYCLES              23,2         23,2",,22.5,22.5,23.2,293559,66872.8
2018-09-20,"713001                   GIF-FILTER               1,19         1,21",,1.17,1.16,1.22,4264392,49741.16
2018-09-20,"731013                   HANNIBAL LEASE            8,1          8,1",0.0,8.1,0.0,0.0,0,
2018-09-20,"644001                   MAGASIN GENERAL         38,78        38,78",,38.8,38.79,39.1,201510,78189.0
2018-09-20,"100010                   MONOPRIX                 8,98         8,73",,8.72,8.72,8.98,1054,921.05
2018-09-20,"762001                   MPBS                      3,1          3,1",,3.15,3.1,3.15,1062,330.1
2018-09-20,"753001                   ONE TECH HOLDING        16,85        16,85",,16.85,16.85,16.85,386724,65158.95
2018-09-20,"570001                   POULINA GP HOLDING      11,19        11,19",,11.2,11.2,11.2,5035,5633.6
2018-09-20,761001                   SAH                        12           12,1211.98,11.98,11.98,12.01,623127,74768.59
2018-09-20,"110025                   SFBT                    23,98        23,99",,23.8,23.8,23.98,2185869,521315.1
2018-09-20,"659001                   SIAME                     2,4         2,34",,2.4,2.4,2.4,7554,1812.0
2018-09-20,400005                   SIMPAR                     30           30,0.0,30.0,0.0,0.0,0,
2018-09-20,"718001                   SITS                     2,13         2,13",,2.15,2.15,2.15,1002,215.0
2018-09-20,"678001                   SOMOCER                  1,21         1,19",,1.19,1.18,1.21,1723333,20387.9
2018-09-20,"729001                   SOPAT                    2,14         2,13",,2.1,2.08,2.17,78829209,168254.4
2018-09-20,"653001                   SOTETEL                  3,65         3,57",,3.56,3.55,3.65,21458,7622.35
2018-09-20,"763001                   SOTIPAPIER               4,95         4,96",,4.9,4.85,4.99,25544651,25018.12
2018-09-20,"666001                   SOTRAPIL                16,12        16,12",15.6616,16.0,15.64,16.0,385211,60499.52
2018-09-20,"658001                   SOTUMAG                  2,26         2,27",,2.25,2.2,2.27,708517,15719.91
2018-09-20,"656001                   SOTUVER                  8,24         8,25",,8.24,8.2,8.27,1306641,107615.5
2018-09-20,606001                   STAR                      140          140,0.0,135.8,0.0,0.0,0,
2018-09-20,"260095                   STB                      4,79         4,78",,4.74,4.66,4.79,595714,27792.7
2018-09-20,"744001                   TELNET HOLDING           9,78          9,7",,9.6,9.58,9.78,74616,7218.7
2018-09-20,"727001                   TPR                      4,81          4,9",,4.95,4.81,4.95,49679522,44720.94
2018-09-20,"738001                   TUNIS RE                 7,88         7,88",,7.88,7.88,7.89,39008,30734.5
2018-09-20,"120040                   TUNISAIR                  ,56          ,56",,0.56,0.55,0.56,4121437,22667.82
2018-09-20,"210090                   TUNISIE LEASING F       18,69        18,69",,18.78,18.35,18.78,112,206.15
2018-09-20,"769001                   UADH                     1,59         1,59",,1.55,1.55,1.59,1103120,17098.45
2018-09-20,390010                   UIB                        30           30,3030.0,30.0,30.0,30.0,1618056,485400.0
2018-09-20,"772001                   UNIMED                   8,29         8,29",,8.28,8.28,8.28,31,24.84
2018-09-20,"720001                   WIFACK INT BANK          6,97         6,97",,6.95,6.84,6.95,150202,102739.0
2018-09-20,"230035                   AIR LIQUDE TSIE         85,85           86",,85.85,85.85,85.85,11,85.85
2018-09-20,"380070                   ALKIMIA                  35,1           35",35.135,35.0,35.0,35.1,574,1996.2
2018-09-20,"655001                   ASSURANCES SALIM        27,78        27,78",0.0,27.78,0.0,0.0,0,
2018-09-20,"300045                   ASTREE                  33,51        33,51",0.0,33.51,0.0,0.0,0,
2018-09-20,"758001                   BEST LEASE               1,88         1,87",,1.88,1.88,1.88,201,37.6
2018-09-20,"130055                   BTE (ADP)                13,2         13,2",0.0,13.2,0.0,0.0,0,
2018-09-20,"735001                   CIMENTS DE BIZERTE        2,7          2,7",0.0,2.7,0.0,0.0,0,
2018-09-20,330090                   ELBENE INDUSTRIE            3            3,0.0,3.0,0.0,0.0,0,
2018-09-20,320075                   ICF                       107          104,107104.0,104.0,104.0,107.0,11177121,1180789.0
2018-09-20,"672004                   MODERN LEASING            3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-09-20,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-09-20,"667001                   SIPHAT                   5,39         5,42",,5.39,5.39,5.39,201,107.8
2018-09-20,"140070                   SPDIT - SICAF             9,9          9,9",,9.9,9.9,9.9,2003,1980.0
2018-09-20,"664001                   STEQ                     5,48         5,48",0.0,5.48,0.0,0.0,0,
2018-09-20,"410020                   TUNINVEST-SICAR          6,63         6,63",0.0,6.63,0.0,0.0,0,
2018-09-20,"240050                   UBCI                    28,63        28,63",0.0,28.63,0.0,0.0,0,
2018-09-20,"768001                   ASS MULTI ITTIHAD           6         6,11",65.82,5.82,5.82,6.0,310719,18309.0
2018-09-20,430030                   SITEX                       6            6,0.0,6.0,0.0,0.0,0,
2018-09-20,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-09-21,"725001                   ADWYA                    5,29          5,3",,5.15,5.15,5.29,1405732,72408.85
2018-09-21,"340005                   AMEN BANK               30,39         30,4",,30.39,30.0,30.39,3535,10630.71
2018-09-21,"730001                   ARTES                    6,28         6,26",,6.34,6.27,6.34,546815,34369.03
2018-09-21,"714001                   ASSAD                    8,58         8,49",,8.55,8.33,8.59,27384532,28552.72
2018-09-21,"360035                   ATB                      4,15         4,15",,4.11,4.11,4.12,11606,4769.6
2018-09-21,"774001                   ATELIER MEUBLE INT       3,11         3,13",,3.08,3.06,3.12,485216,14984.98
2018-09-21,"470010                   ATL                      3,11         3,11",,3.1,3.1,3.1,100684,31210.8
2018-09-21,"160015                   ATTIJARI BANK           48,95        48,95",,48.8,48.03,48.81,6002302,90915.27
2018-09-21,"661001                   ATTIJARI LEASING         17,8         17,8",1818.0,18.0,18.0,18.0,601,1080.0
2018-09-21,"190060                   BH                       17,4         17,2",17.417,17.0,16.88,17.4,13195712,23688.16
2018-09-21,"180045                   BIAT                   153,01          153",,150.51,150.01,154.0,5384478,11653.84
2018-09-21,"310060                   BNA                      18,8         18,8",,18.8,18.48,18.8,2454250,455883.7
2018-09-21,"220005                   BT                        8,1          8,1",,8.1,8.02,8.1,559527,45123.0
2018-09-21,"759001                   CELLCOM                  1,48         1,52",,1.52,1.44,1.52,373925,5454.44
2018-09-21,"420085                   CIL                     15,25        15,25",,15.2,15.1,15.2,33192,50444.8
2018-09-21,"755001                   CITY CARS                  11         10,8",1111.01,11.01,11.0,11.01,702,770.5
2018-09-21,"767001                   DELICE HOLDING          16,25        16,25",0.0,16.25,0.0,0.0,0,
2018-09-21,"665001                   ELECTROSTAR               1,9          1,9",,1.85,1.85,1.92,71123,1320.88
2018-09-21,"741001                   ENNAKL AUTOMOBILES       11,5        11,52",,11.5,11.5,11.5,3544,4071.0
2018-09-21,"721001                   ESSOUKNA                 2,56         2,58",,2.58,2.56,2.58,3803,974.88
2018-09-21,"757001                   EURO-CYCLES             22,99         22,5",,22.3,22.1,22.99,187534,42171.95
2018-09-21,"713001                   GIF-FILTER                1,2         1,17",,1.19,1.17,1.2,1339117,15668.24
2018-09-21,"731013                   HANNIBAL LEASE            8,1          8,1",0.0,8.1,0.0,0.0,0,
2018-09-21,"644001                   MAGASIN GENERAL          38,8         38,8",,38.83,38.81,38.83,15913,61766.71
2018-09-21,"100010                   MONOPRIX                 8,72         8,72",,8.95,8.93,8.95,3504,3127.6
2018-09-21,"762001                   MPBS                     3,15         3,15",0.0,3.15,0.0,0.0,0,
2018-09-21,"753001                   ONE TECH HOLDING        16,85        16,85",,16.69,16.35,16.8,9846271,61868.28
2018-09-21,"570001                   POULINA GP HOLDING       11,2         11,2",,11.19,11.01,11.2,352016,38829.23
2018-09-21,"761001                   SAH                        12        11,98",1211.7,11.7,11.7,12.0,465319,54874.4
2018-09-21,"110025                   SFBT                     23,8         23,8",,23.5,23.42,23.8,300301067,8783.44
2018-09-21,"659001                   SIAME                    2,38          2,4",,2.38,2.38,2.38,1002,238.0
2018-09-21,400005                   SIMPAR                     30           30,30.93,30.0,30.0,30.9,5153,15477.0
2018-09-21,"718001                   SITS                     2,15         2,15",0.0,2.15,0.0,0.0,0,
2018-09-21,"678001                   SOMOCER                  1,18         1,19",,1.17,1.16,1.21,2319045,27209.67
2018-09-21,"729001                   SOPAT                     2,1          2,1",,1.98,1.98,2.1,46011102,92278.31
2018-09-21,"653001                   SOTETEL                   3,6         3,56",,3.5,3.5,3.6,2444,854.2
2018-09-21,"763001                   SOTIPAPIER               4,93          4,9",,4.88,4.79,4.93,42015662,2273.06
2018-09-21,666001                   SOTRAPIL                   16           16,,15.6,15.52,15.9,6469,10179.76
2018-09-21,"658001                   SOTUMAG                  2,25         2,25",,2.25,2.24,2.28,425216,9591.45
2018-09-21,"656001                   SOTUVER                   8,1         8,24",,8.27,8.1,8.27,71108505,85174.95
2018-09-21,"606001                   STAR                    135,8        135,8",,137.98,134.0,137.98,55921,75326.45
2018-09-21,"260095                   STB                      4,74         4,74",,4.66,4.6,4.67,1708329,79251.14
2018-09-21,"744001                   TELNET HOLDING           9,55          9,6",,9.27,9.27,9.55,11250691,4697.96
2018-09-21,"727001                   TPR                      4,95         4,95",,4.99,4.82,4.99,512211,25546.89
2018-09-21,"738001                   TUNIS RE                 7,88         7,88",,7.8,7.69,7.87,8124,6335.93
2018-09-21,"120040                   TUNISAIR                  ,55          ,56",,0.55,0.54,0.56,2429930,13284.45
2018-09-21,"210090                   TUNISIE LEASING F       18,78        18,78",,18.67,18.22,18.67,37509,69675.0
2018-09-21,"769001                   UADH                     1,53         1,55",,1.57,1.49,1.57,1411937,21459.46
2018-09-21,390010                   UIB                        30           30,,29.81,29.8,29.92,5239361,56491.31
2018-09-21,"772001                   UNIMED                   8,28         8,28",0.0,8.28,0.0,0.0,0,
2018-09-21,"720001                   WIFACK INT BANK          6,95         6,95",,6.95,6.95,6.95,6611,4593.95
2018-09-21,"230035                   AIR LIQUDE TSIE         85,85        85,85",0.0,85.85,0.0,0.0,0,
2018-09-21,380070                   ALKIMIA                    35           35,0.0,35.0,0.0,0.0,0,
2018-09-21,"655001                   ASSURANCES SALIM        27,75        27,78",,27.75,27.75,27.75,31,83.25
2018-09-21,"300045                   ASTREE                  33,51        33,51",0.0,33.51,0.0,0.0,0,
2018-09-21,"758001                   BEST LEASE               1,88         1,88",0.0,1.88,0.0,0.0,0,
2018-09-21,"130055                   BTE (ADP)                13,2         13,2",0.0,13.2,0.0,0.0,0,
2018-09-21,"735001                   CIMENTS DE BIZERTE        2,7          2,7",0.0,2.7,0.0,0.0,0,
2018-09-21,330090                   ELBENE INDUSTRIE            3            3,0.0,3.0,0.0,0.0,0,
2018-09-21,320075                   ICF                       101          104,101101.0,105.54,101.0,101.0,581831,587618.0
2018-09-21,"672004                   MODERN LEASING            3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-09-21,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-09-21,"667001                   SIPHAT                   5,39         5,39",0.0,5.39,0.0,0.0,0,
2018-09-21,"140070                   SPDIT - SICAF             9,9          9,9",0.0,9.9,0.0,0.0,0,
2018-09-21,"664001                   STEQ                     5,48         5,48",0.0,5.48,0.0,0.0,0,
2018-09-21,"410020                   TUNINVEST-SICAR          6,63         6,63",0.0,6.63,0.0,0.0,0,
2018-09-21,"240050                   UBCI                    28,63        28,63",0.0,28.63,0.0,0.0,0,
2018-09-21,"768001                   ASS MULTI ITTIHAD        5,82         5,82",,5.99,5.99,5.99,485822,29099.42
2018-09-21,430030                   SITEX                       6            6,0.0,6.0,0.0,0.0,0,
2018-09-21,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-09-24,"725001                   ADWYA                    5,15         5,15",,5.2,5.13,5.2,1714,884.06
2018-09-24,"340005                   AMEN BANK               30,39        30,39",30.393,30.0,29.6,30.39,39811,11972.75
2018-09-24,"730001                   ARTES                    6,24         6,34",,6.26,6.24,6.26,21288,13299.47
2018-09-24,"714001                   ASSAD                    8,55         8,55",,8.46,8.3,8.49,446914,37873.19
2018-09-24,"360035                   ATB                      4,11         4,11",0.0,4.11,0.0,0.0,0,
2018-09-24,"774001                   ATELIER MEUBLE INT       3,07         3,08",,3.15,3.07,3.15,8046,2468.6
2018-09-24,"470010                   ATL                       3,1          3,1",,3.1,3.1,3.1,10001,3100.0
2018-09-24,"160015                   ATTIJARI BANK            48,5         48,8",,48.8,48.5,49.15,3647321,77549.75
2018-09-24,661001                   ATTIJARI LEASING           18           18,0.0,18.0,0.0,0.0,0,
2018-09-24,190060                   BH                         17           17,1717.4,17.4,17.0,17.4,830634,141991.4
2018-09-24,"180045                   BIAT                   150,52       150,51",,153.4,150.52,153.5,33913,51725.38
2018-09-24,"310060                   BNA                     18,75         18,8",,18.7,18.5,18.8,8093301,51165.41
2018-09-24,"220005                   BT                        8,1          8,1",,8.1,8.02,8.16,1391826,112708.4
2018-09-24,"759001                   CELLCOM                  1,52         1,52",,1.48,1.48,1.48,2605,384.8
2018-09-24,"420085                   CIL                      15,2         15,2",0.0,15.2,0.0,0.0,0,
2018-09-24,"755001                   CITY CARS               11,01        11,01",0.0,11.01,0.0,0.0,0,
2018-09-24,"767001                   DELICE HOLDING          16,25        16,25",,16.73,16.73,16.73,852,1422.05
2018-09-24,"665001                   ELECTROSTAR              1,85         1,85",,1.82,1.77,1.85,74015,1319.38
2018-09-24,"741001                   ENNAKL AUTOMOBILES      11,45         11,5",,11.5,11.2,11.5,81417,9221.44
2018-09-24,"721001                   ESSOUKNA                 2,57         2,58",,2.58,2.5,2.58,431612,10826.52
2018-09-24,"757001                   EURO-CYCLES              22,3         22,3",,21.78,21.64,21.8,144531,31481.65
2018-09-24,"713001                   GIF-FILTER               1,22         1,19",,1.22,1.22,1.22,501,61.0
2018-09-24,"731013                   HANNIBAL LEASE            8,1          8,1",0.0,8.1,0.0,0.0,0,
2018-09-24,"644001                   MAGASIN GENERAL         38,83        38,83",3939.0,39.0,39.0,39.0,14004,54600.0
2018-09-24,"100010                   MONOPRIX                 8,95         8,95",0.0,8.95,0.0,0.0,0,
2018-09-24,"762001                   MPBS                     3,15         3,15",,3.2,3.07,3.2,120513,3719.5
2018-09-24,"753001                   ONE TECH HOLDING         16,8        16,69",,16.68,16.65,16.8,402128,67255.55
2018-09-24,"570001                   POULINA GP HOLDING      11,19        11,19",,11.2,11.19,11.2,236124,26426.82
2018-09-24,"761001                   SAH                      11,7         11,7",,11.8,11.72,11.8,11185,13168.46
2018-09-24,"110025                   SFBT                     23,5         23,5",,23.5,23.3,23.59,14133493,31603.75
2018-09-24,"659001                   SIAME                    2,38         2,38",,2.36,2.3,2.37,803011,18892.31
2018-09-24,400005                   SIMPAR                     30           30,3030.0,30.0,30.0,30.0,351,1050.0
2018-09-24,"718001                   SITS                     2,15         2,15",,2.13,2.13,2.13,10001,2130.0
2018-09-24,"678001                   SOMOCER                  1,17         1,17",,1.17,1.16,1.18,2926028,34180.2
2018-09-24,"729001                   SOPAT                       2         1,98",21.99,1.99,1.94,2.06,271431,5390.9
2018-09-24,"653001                   SOTETEL                   3,4          3,5",,3.5,3.34,3.5,406,136.64
2018-09-24,"763001                   SOTIPAPIER               4,88         4,88",0.0,4.88,0.0,0.0,0,
2018-09-24,"666001                   SOTRAPIL                 15,6         15,6",,15.2,15.19,15.6,107919,16724.14
2018-09-24,"658001                   SOTUMAG                  2,25         2,25",,2.25,2.2,2.25,18114,3986.45
2018-09-24,"656001                   SOTUVER                  8,28         8,27",,8.27,8.2,8.3,419117,34649.91
2018-09-24,"606001                   STAR                   137,98       137,98",142141.89,141.89,141.85,142.0,43,567.74
2018-09-24,"260095                   STB                      4,66         4,66",,4.63,4.63,4.63,4605,2129.8
2018-09-24,"744001                   TELNET HOLDING           9,27         9,27",,9.34,9.2,9.39,389834,36144.87
2018-09-24,"727001                   TPR                         5         4,99",54.99,4.99,4.86,5.0,4786,2375.41
2018-09-24,"738001                   TUNIS RE                  7,8          7,8",,7.79,7.65,7.79,293,222.55
2018-09-24,"120040                   TUNISAIR                  ,56          ,55",,0.56,0.55,0.56,1767321,9722.46
2018-09-24,"210090                   TUNISIE LEASING F       18,67        18,67",,18.67,18.11,18.67,4815,8711.47
2018-09-24,"769001                   UADH                     1,57         1,57",,1.57,1.52,1.57,244515,3763.65
2018-09-24,"390010                   UIB                     29,81        29,81",29.633,30.0,29.63,30.0,227714,67729.94
2018-09-24,"772001                   UNIMED                   8,28         8,28",,8.05,8.05,8.05,391,313.95
2018-09-24,"720001                   WIFACK INT BANK          6,95         6,95",,6.96,6.95,6.96,1902,1320.52
2018-09-24,"230035                   AIR LIQUDE TSIE         85,85        85,85",0.0,85.85,0.0,0.0,0,
2018-09-24,380070                   ALKIMIA                    35           35,0.0,35.0,0.0,0.0,0,
2018-09-24,"655001                   ASSURANCES SALIM        27,75        27,75",0.0,27.75,0.0,0.0,0,
2018-09-24,"300045                   ASTREE                  33,51        33,51",0.0,33.51,0.0,0.0,0,
2018-09-24,"758001                   BEST LEASE               1,88         1,88",0.0,1.88,0.0,0.0,0,
2018-09-24,"130055                   BTE (ADP)                13,2         13,2",0.0,13.2,0.0,0.0,0,
2018-09-24,"735001                   CIMENTS DE BIZERTE        2,7          2,7",,2.58,2.58,2.58,101,25.8
2018-09-24,"330090                   ELBENE INDUSTRIE         3,06            3",,3.06,3.06,3.06,111903,34241.4
2018-09-24,"320075                   ICF                    105,54       105,54",0.0,110.28,0.0,0.0,0,
2018-09-24,"672004                   MODERN LEASING            3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-09-24,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-09-24,"667001                   SIPHAT                   5,39         5,39",0.0,5.15,0.0,0.0,0,
2018-09-24,"140070                   SPDIT - SICAF            9,67          9,9",,9.67,9.67,9.67,5002,4835.0
2018-09-24,"664001                   STEQ                     5,48         5,48",0.0,5.48,0.0,0.0,0,
2018-09-24,"410020                   TUNINVEST-SICAR          6,63         6,63",0.0,6.63,0.0,0.0,0,
2018-09-24,"240050                   UBCI                    28,63        28,63",0.0,28.63,0.0,0.0,0,
2018-09-24,"768001                   ASS MULTI ITTIHAD        5,99         5,99",5.746,6.0,5.74,6.0,460212,27591.2
2018-09-24,430030                   SITEX                       6            6,66.0,6.0,6.0,6.0,331,198.0
2018-09-24,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-09-25,"725001                   ADWYA                     5,2          5,2",,5.19,5.14,5.19,5908,3034.6
2018-09-25,"340005                   AMEN BANK                30,3           30",,29.9,29.9,30.3,47611,14236.8
2018-09-25,"730001                   ARTES                    6,26         6,26",,6.34,6.26,6.34,1116022,70275.24
2018-09-25,"714001                   ASSAD                    8,46         8,46",,8.25,8.25,8.46,252410,21048.5
2018-09-25,"360035                   ATB                      4,11         4,11",,4.13,4.13,4.15,4203,1738.6
2018-09-25,"774001                   ATELIER MEUBLE INT       3,15         3,15",0.0,3.15,0.0,0.0,0,
2018-09-25,"470010                   ATL                       3,1          3,1",,3.01,3.01,3.15,499612,15060.36
2018-09-25,"160015                   ATTIJARI BANK            48,8         48,8",,49.2,48.79,49.9,136526,66916.85
2018-09-25,661001                   ATTIJARI LEASING           18           18,,18.2,17.5,18.2,955,1673.6
2018-09-25,"190060                   BH                       17,4         17,4",,17.49,17.2,17.5,104816,18330.37
2018-09-25,"180045                   BIAT                      152        153,4",152152.99,152.99,151.0,152.99,1291351,96245.22
2018-09-25,"310060                   BNA                      18,7         18,7",,18.49,18.35,18.7,9804291,81623.21
2018-09-25,"220005                   BT                        8,1          8,1",,8.1,8.05,8.1,1069931,86643.65
2018-09-25,"759001                   CELLCOM                   1,5         1,48",,1.5,1.5,1.5,5054,757.5
2018-09-25,"420085                   CIL                      15,2         15,2",,15.19,15.19,15.2,13236,2005.5
2018-09-25,"755001                   CITY CARS               11,01        11,01",,11.06,11.06,11.06,15006,16590.0
2018-09-25,"767001                   DELICE HOLDING          16,73        16,73",1716.99,16.99,16.99,17.0,5732,9736.0
2018-09-25,"665001                   ELECTROSTAR              1,82         1,82",,1.89,1.74,1.89,8018,1393.89
2018-09-25,"741001                   ENNAKL AUTOMOBILES       11,5         11,5",,11.45,11.4,11.5,12508,14300.45
2018-09-25,"721001                   ESSOUKNA                 2,58         2,58",,2.58,2.57,2.58,6047,1557.32
2018-09-25,"757001                   EURO-CYCLES             21,64        21,78",,21.5,21.5,21.78,421441,91177.42
2018-09-25,"713001                   GIF-FILTER               1,22         1,22",,1.19,1.17,1.19,20958,2451.17
2018-09-25,"731013                   HANNIBAL LEASE            8,1          8,1",0.0,8.1,0.0,0.0,0,
2018-09-25,644001                   MAGASIN GENERAL            39           39,39.439,39.0,39.0,39.4,1014,3939.4
2018-09-25,"100010                   MONOPRIX                 8,95         8,95",,8.89,8.7,8.89,6038,5305.0
2018-09-25,"762001                   MPBS                      3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-09-25,"753001                   ONE TECH HOLDING        16,67        16,68",,16.6,16.55,16.67,276919,45948.9
2018-09-25,"570001                   POULINA GP HOLDING       11,2         11,2",,11.2,11.0,11.2,20109,22192.0
2018-09-25,"761001                   SAH                      11,8         11,8",,11.72,11.72,11.8,157415,18539.12
2018-09-25,"110025                   SFBT                     23,5         23,5",,23.5,23.4,23.55,23763875,58368.61
2018-09-25,"659001                   SIAME                    2,36         2,36",,2.35,2.3,2.35,22004,5065.0
2018-09-25,400005                   SIMPAR                     30           30,29.13,29.1,29.1,30.0,1407,
2018-09-25,"718001                   SITS                     2,13         2,13",,2.13,2.13,2.13,5002,1065.0
2018-09-25,"678001                   SOMOCER                  1,17         1,17",,1.17,1.15,1.19,4684174,54545.39
2018-09-25,"729001                   SOPAT                    1,99         1,99",,1.91,1.91,1.98,1404465,
2018-09-25,"653001                   SOTETEL                   3,4          3,5",,3.5,3.4,3.5,577845,20200.98
2018-09-25,"763001                   SOTIPAPIER               4,88         4,88",0.0,4.88,0.0,0.0,0,
2018-09-25,"666001                   SOTRAPIL                 15,2         15,2",,15.88,15.49,15.88,12215381,90900.11
2018-09-25,"658001                   SOTUMAG                  2,25         2,25",,2.29,2.21,2.29,709026,16029.75
2018-09-25,"656001                   SOTUVER                   8,2         8,27",,8.2,8.2,8.26,703120,57674.39
2018-09-25,"606001                   STAR                   141,89       141,89",0.0,141.89,0.0,0.0,0,
2018-09-25,"260095                   STB                      4,63         4,63",,4.63,4.6,4.63,117818,5450.15
2018-09-25,"744001                   TELNET HOLDING           9,27         9,34",,9.27,9.21,9.33,12144561,12777.73
2018-09-25,"727001                   TPR                      4,99         4,99",,4.85,4.85,4.88,546413,26520.8
2018-09-25,"738001                   TUNIS RE                 7,79         7,79",,7.78,7.56,7.78,234711,17784.69
