SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2022-08-11,;TNQVHB5WZ2,"K2;""ENAT2 2022 9,",3593.0,1093.01,0.0,0.0,0,0,0.0
2022-08-11,;TNR0O99VZU,Y8;TLF1027 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNRGVSC8DE,"36;""ENAT3 2022 9,",35100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNSH8NXC1W,C4;BHSA1026T+2.55,,98.05,0.0,0.0,0,0,0.0
2022-08-11,;TNSUXW7EBU,"Q0;""ENT32021T+2,4",593.0,93.0,0.0,0.0,0,0,0.0
2022-08-11,;TNTGLIP3KD,L6;STBSB0127 8.95,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNU9AUB15T,16;ENAT2 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNUALDKV3B,S3;BSB0627T+2.55%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNVSDML2VY,J5;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNW1CN5IM5,T4;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNWL1ODSWX,"K1;""ENT3 22 T+2,1",5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNWQS0MZ65,V8;STBSA0127 8.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNXFR5BNBP,M9;STBSC0127 9.1%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNXIY8MEDJ,E3;TLF 1027 10% A,5100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNXNSU5ILB,"I2;""ENAT32022 9,2",594.0,94.0,0.0,0.0,0,0,0.0
2022-08-11,;TNYJL6N2AE,P6;TLF 0427 9.6%,5100.44,100.44,0.0,0.0,0,0,0.0
2022-08-11,;TNYZO6UGUZ,"33;""ENAT3 2021 8,",8093.0,93.0,0.0,0.0,0,0,0.0
2022-08-11,;TNZBXQU5RZ,"91;""ENAT32021 8,7",102.0,102.0,0.0,0.0,0,0,0.0
2022-08-11,;TNZGSIAA6X,T2;BTA 7% Nov 202,3100.0,100.0,0.0,0.0,0,0,0.0
2022-08-11,;TNZSBU7F6W,Y7;TLF SA1026 9.8,5100.5,100.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00011002,54;SFBT,14.0,13.8,13.72,14.0,11710,57,16198.0
2022-09-11,;TN00016001,54;ATTIJARI BANK,38.6,38.59,38.1,38.6,1911,22,73696.0
2022-09-11,;TN00018004,57;BIAT,89.0,88.1,88.1,89.4,4041,64,35826.0
2022-09-11,;TN00019006,04;BH BANK,15.0,15.0,14.6,15.1,674,14,10046.0
2022-09-11,;TN00022000,53;BT,5.28,5.27,5.26,5.27,708,3,3730.0
2022-09-11,;TN00026009,55;STB,3.76,3.75,3.7,3.75,21104,28,78835.0
2022-09-11,;TN00031006,09;BNA,8.38,8.41,8.3,8.44,10843,35,90675.0
2022-09-11,;TN00032007,55;ICF,90.0,90.0,89.32,91.2,221,13,19790.0
2022-09-11,;TN00034000,58;AMEN BANK,24.58,24.58,24.21,24.58,2405,10,58966.0
2022-09-11,;TN00036003,50;ATB,3.15,3.15,0.0,0.0,0,0,0.0
2022-09-11,;TN00039001,07;UIB,23.35,23.39,23.3,23.48,17801,42,41623.0
2022-09-11,;TN00047001,00;ATL,2.94,2.93,2.9,2.94,7515,21,21796.0
2022-09-11,;TN00057000,18;POULINA GP HOL,9.0,8.94,8.8,8.94,201,4,1768.0
2022-09-11,;TN00065300,18;SOTETEL,3.64,3.63,3.6,3.66,1283,13,4629.0
2022-09-11,;TN00065600,15;SOTUVER,9.28,9.25,9.15,9.35,9405,35,87268.0
2022-09-11,;TN00065800,13;SOTUMAG,4.83,4.81,4.7,4.85,31550,63,14935.0
2022-09-11,;TN00065900,12;SIAME,3.6,3.6,0.0,0.0,0,0,0.0
2022-09-11,;TN00066100,18;ATTIJARI LEASI,13.19,13.3,13.2,13.3,158,7,2085.0
2022-09-11,;TN00066600,13;SOTRAPIL,12.98,12.98,12.55,12.99,5013,23,62918.0
2022-09-11,;TN00067800,19;SOMOCER,0.8,0.8,0.8,0.81,19279,23,15425.0
2022-09-11,;TN00072500,12;ADWYA,5.95,5.95,5.95,5.95,26,1,154.7
2022-09-11,;TN00072700,10;TPR,4.37,4.26,4.25,4.26,5016,26,21357.0
2022-09-11,;TN00072900,18;SOPAT,1.51,1.47,1.47,1.47,20546,41,30202.0
2022-09-11,;TN00073000,15;ARTES,5.67,5.67,5.53,5.67,1162,8,6432.0
2022-09-11,;TN00074000,13;CARTHAGE CEMEN,2.01,2.0,1.98,2.0,127846,79,25543.0
2022-09-11,;TN00074100,12;ENNAKL AUTOMOB,11.1,11.1,11.1,11.1,57,2,632.7
2022-09-11,;TN00074400,19;TELNET HOLDING,7.25,7.3,7.3,7.3,1,1,7.3
2022-09-11,;TN00075100,19;LAND OR,6.4,6.4,6.2,6.4,1488,18,9241.0
2022-09-11,;TN00075300,17;ONE TECH HOLDI,7.2,7.2,7.2,7.21,2429,7,17491.0
2022-09-11,;TN00075400,16;NEW BODY LINE,4.95,5.0,4.95,5.03,401,10,1997.0
2022-09-11,;TN00075500,15;CITY CARS,11.0,11.0,11.0,11.08,1710,9,18810.0
2022-09-11,;TN00075700,13;EURO-CYCLES,27.5,27.42,27.42,27.5,3159,33,86815.0
2022-09-11,;TN00076100,17;SAH,9.46,9.4,9.26,9.46,14180,77,13317.0
2022-09-11,;TN00076200,16;MPBS,4.41,4.41,0.0,0.0,0,0,0.0
2022-09-11,;TN00076300,15;SOTIPAPIER,6.6,6.55,6.55,6.6,1323,9,8671.0
2022-09-11,;TN00076700,11;DELICE HOLDING,13.9,13.9,13.7,13.9,578,4,7919.0
2022-09-11,;TN00077200,14;UNIMED,7.37,7.4,7.4,7.4,250,3,1850.0
2022-09-11,;TN00077400,12;ATELIER MEUBLE,3.18,3.18,0.0,0.0,0,0,0.0
2022-09-11,;TNNGTFLC29,86;STA,25.0,25.35,24.5,25.35,5050,35,12662.0
2022-09-11,;TNQPQXRODT,H8;SMART TUNISIE,20.7,20.7,20.5,20.7,152,5,3141.0
2022-09-11,;TN00010001,08;MONOPRIX,5.64,5.64,5.64,5.8,5165,13,29607.0
2022-09-11,;TN00013005,57;BTE (ADP),6.36,6.36,6.36,6.36,2350,15,14946.0
2022-09-11,;TN00014007,04;SPDIT - SICAF,7.8,7.8,7.8,7.8,460,3,3588.0
2022-09-11,;TN00021009,07;TUNISIE LEASIN,10.1,10.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00023003,58;AIR LIQUIDE TS,87.99,88.0,88.0,88.0,245,15,21560.0
2022-09-11,;TN00024005,05;UBCI,22.35,22.3,22.3,22.3,460,3,10258.0
2022-09-11,;TN00025006,50;PLAC. TSIE-SIC,42.11,42.11,0.0,0.0,0,0,0.0
2022-09-11,;TN00030004,52;ASTREE,52.0,52.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00040000,55;SIMPAR,34.27,34.27,34.27,34.27,30,3,1028.0
2022-09-11,;TN00041002,02;TUNINVEST-SICA,6.0,6.01,6.01,6.01,281,3,1688.0
2022-09-11,;TN00042008,53;CIL,19.8,19.8,0.0,0.0,0,0,0.0
2022-09-11,;TN00050300,10;STIP,4.79,5.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00060600,16;STAR,151.0,152.1,152.0,152.1,1798,23,27339.0
2022-09-11,;TN00064400,10;MAGASIN GENERA,10.01,10.01,0.0,0.0,0,0,0.0
2022-09-11,;TN00065500,16;BH ASSURANCE,50.0,50.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00067200,49;BH LEASING,2.06,2.15,2.15,2.15,162,23,348.3
2022-09-11,;TN00071800,11;SITS,1.86,1.86,0.0,0.0,0,0,0.0
2022-09-11,;TN00072000,17;WIFACK INT BAN,7.0,7.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00072100,16;ESSOUKNA,2.61,2.61,0.0,0.0,0,0,0.0
2022-09-11,;TN00073101,39;HANNIBAL LEASE,4.29,4.3,4.2,4.3,5200,3,21890.0
2022-09-11,;TN00073500,10;CIMENTS DE BIZ,1.2,1.2,1.2,1.2,2517,6,3020.0
2022-09-11,;TN00073800,17;TUNIS RE,6.4,6.25,6.24,6.25,824,5,5146.0
2022-09-11,;TN00075800,12;BEST LEASE,2.36,2.36,0.0,0.0,0,0,0.0
2022-09-11,;TN00076000,18;SOTEMAIL,3.14,3.14,0.0,0.0,0,0,0.0
2022-09-11,;TN00076400,14;CEREALIS,13.1,13.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00077000,16;OFFICEPLAST,1.37,1.4,1.4,1.4,50,2,70.0
2022-09-11,;TN00078300,11;ASSUR MAGHREBI,56.47,56.47,56.47,56.47,32,1,1807.0
2022-09-11,;TN00043003,07;SITEX,6.09,6.09,0.0,0.0,0,0,0.0
2022-09-11,;TN00061700,13;STE TUN. DU SU,10.55,10.55,0.0,0.0,0,0,0.0
2022-09-11,;TN00076800,10;ASS MULTI ITTI,2.01,2.01,2.01,2.01,5555,5,11165.0
2022-09-11,;TN00013006,07;BTE0930 5.85%A,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00013006,23;BTE0232 6.25%P,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00013006,56;BTEB0124 7.55%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00013006,64;BTE A0125 11%,5101.5,101.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00013006,72;BTEA0125 T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00013006,"80;""BTEB0127 11,5",,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00013006,"98;""BTEB0127T+3,2",,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00016004,93;TJARISB05247.5,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019008,36;BH1224 T+0.8%P,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019008,44;BH1224 5.3%P15,-295.0,95.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019009,50;BHSB0523 7.5%A,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,24;BHS A0423 7.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,32;BHS A0423 T+2%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,40;BHSB0425 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,57;BHSB0425T+2.1%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,65;BHS C0425 8% I,7100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,73;BH SA0324 10%,5104.5,104.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,81;BH SA0324 T+2.,15102.0,102.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019010,99;BHSB0324 10.2%,5100.1,100.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00019011,07;BHSB0324T+2.3%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019011,15;BH SC0326 10.3,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00019011,23;BH SC0326T+2.6,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021018,97;TLB0323 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021019,13;TLB0423 7.75%,,99.6,0.0,0.0,0,0,0.0
2022-09-11,;TN00021019,39;TLSB0324 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021019,62;TLS B0624 7.8%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021019,70;TLS A0223 7.95,599.84,99.84,0.0,0.0,0,0,0.0
2022-09-11,;TN00021019,88;TLSB0225 8.20%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021019,96;TL A 0523 7.95,599.37,99.37,0.0,0.0,0,0,0.0
2022-09-11,;TN00021020,02;TL A0523 T+2.3,599.32,99.32,0.0,0.0,0,0,0.0
2022-09-11,;TN00021020,10;TL B0525 8.2%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021020,69;TLFSA 0124 10.,6599.4,99.4,0.0,0.0,0,0,0.0
2022-09-11,;TN00021020,77;TLFSA 0124T+2.,75100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021020,85;TLFSB 0126 11%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021020,93;TLFSB 0126T+3%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021021,01;TL A 0624 11.4,5100.08,100.08,0.0,0.0,0,0,0.0
2022-09-11,;TN00021021,19;TL A0624 T+2.7,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021021,27;TL B0626 11.7%,,102.63,0.0,0.0,0,0,0.0
2022-09-11,;TN00021021,35;TLS 0525 11.6%,5106.0,106.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021021,"43;""TLS S0126 10,",255100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00021021,50;TLFA0426 9.70%,5100.92,100.92,0.0,0.0,0,0,0.0
2022-09-11,;TN00026009,97;STB0524 T+1.5%,16100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026010,03;STB0528T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026010,11;STB0533 T+2.0%,25100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026010,29;STB0225 6.5%AP,16100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026010,45;STB0325 5.30%P,1594.5,94.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00026011,44;STB SA1124 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026011,51;STB SA1124T+2.,35100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026011,69;STB SC1126 11%,,100.6,0.0,0.0,0,0,0.0
2022-09-11,;TN00026011,77;STBSC1126T+2.8,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026011,"85;""STBSD1126 11,",57100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026011,"93;""STBSE1124 11,",55100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026012,01;STB SA0425 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00026012,19;STB SC0427 11%,,100.8,0.0,0.0,0,0,0.0
2022-09-11,;TN00026012,"27;""STBSE0425 11,",35100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00031006,74;BNA0424 5.4%AP,1595.9,95.9,0.0,0.0,0,0,0.0
2022-09-11,;TN00031007,16;BNASB0524 7.55,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00031007,57;BNASA0823 8.25,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00031007,65;BNASA0823 T+2%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00031007,73;BNASB0825 8.5%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00031007,81;BNASB825T+2.25,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034003,22;AB0523 6.5%AP1,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034003,30;AB0528 7.0%AP2,100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034003,48;ABsb0924 5.45%,1597.5,97.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00034003,55;ABsb0924 T+0.8,515100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034004,05;AB0825 T+0.85%,15100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034005,38;ABSB1123 7.5%A,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034005,53;ABSB0424 7.55A,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034005,61;AB SC0424 7.7%,7100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034006,52;AB SA0226 9% A,598.5,98.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00034006,"60;""AB SB0226 9,2",599.7,99.7,0.0,0.0,0,0,0.0
2022-09-11,;TN00034006,"78;""ABSC0228 9,4%",,500100.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00034006,86;AB SA0428T+2.7,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00034006,94;AB SB0431T+2.8,10100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036004,83;ATB0523T+1.25%,16100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036004,91;ATB0527T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036005,09;ATB0532T+2.0%A,25100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036005,74;ATB0524 5.7%P1,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036005,82;ATB0529 5.9%P2,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036006,40;ATBSA325T+2.05,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00036006,57;ATBSB0328T+2.1,10100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00039002,30;UIB0724 5.5%AP,15100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00039002,48;UIB0729 5.85%A,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00039002,63;UIB0831 6.3%P2,87.76,87.76,0.0,0.0,0,0,0.0
2022-09-11,;TN00039002,97;UIB0123 6.40%,1099.0,99.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00039003,05;UIB0133 6.70%,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00039003,88;UBSB0124 7.5%A,,99.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00042014,48;CIL 0323 7.95%,599.6,99.6,0.0,0.0,0,0,0.0
2022-09-11,;TN00042014,55;CIL 0124 10.6%,599.2,99.2,0.0,0.0,0,0,0.0
2022-09-11,;TN00042014,63;CIL 0124 T+2.5,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00042014,71;CIL 0625 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00046201,34;BTK0225 T+0.8%,15100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00046201,42;BTK0230 5.85%P,20100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047006,54;ATLC0223 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047006,70;ATLC0623 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,04;ATLC0324 7.8%A,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,12;ATL S1024 7.9%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,20;ATL A0323 7.65,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,38;ATLB0323T+2.35,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,46;ATLC0325 7.95%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,53;ATL A0723 8.3%,5100.01,100.01,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,61;ATL B0723T+2.2,599.5,99.5,0.0,0.0,0,0,0.0
2022-09-11,;TN00047007,79;ATL C0725 8.5%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00047008,03;ATL A1224 11.6,5100.63,100.63,0.0,0.0,0,0,0.0
2022-09-11,;TN00047008,11;ATL A1025 10.3,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00052601,20;MXA 0623 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00052601,38;MXB 0623 7.85%,,99.8,0.0,0.0,0,0,0.0
2022-09-11,;TN00052601,46;MXC 0623 7.85%,,99.8,0.0,0.0,0,0,0.0
2022-09-11,;TN00052601,53;MXD 0623 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066104,14;JL B0723 7.75%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066104,30;JL C0324 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066104,71;JL A1222 7.75%,599.84,99.84,0.0,0.0,0,0,0.0
2022-09-11,;TN00066104,89;JLB1222T+2.35%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066104,97;JL C1224 7.9%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066105,05;TJLS A0623 8.2,599.85,99.85,0.0,0.0,0,0,0.0
2022-09-11,;TN00066105,13;TJLSB0623T+2.3,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066105,21;TJLSC0625 8.35,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066105,39;TJL A 0624 11%,5101.15,101.15,0.0,0.0,0,0,0.0
2022-09-11,;TN00066105,47;TJL B0624T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00066105,54;TJL S1125 10.2,55101.1,101.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00067201,14;ML S A 0423 8%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00067201,22;ML SA0423 T+2.,35100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00067201,30;MLSB0425 8.25%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00071901,50;UNIFAA1123 9.2,55100.91,100.91,0.0,0.0,0,0,0.0
2022-09-11,;TN00071901,68;UNIFAB1123T+2.,55100.57,100.57,0.0,0.0,0,0,0.0
2022-09-11,;TN00072001,73;WIBIA0624 10.2,5595.0,95.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00072001,81;WIB IB0624 10.,5596.0,96.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00072001,99;WIBIC0626 10.7,5798.0,98.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00072002,07;WIB ID 0626 11,795.0,95.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073102,95;HL B0323 7.85%,,99.7,0.0,0.0,0,0,0.0
2022-09-11,;TN00073103,37;HL 1123 7.85%,,99.7,0.0,0.0,0,0,0.0
2022-09-11,;TN00073103,60;HL B0224 7.85%,,99.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,10;HL B0724 7.85%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,28;HL A0123 8% AP,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,36;HL A0123 T+2.4,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,44;HL B0125 8.25%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,51;HL S A0523 8.3,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,69;HL S A0523T+2.,15100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,77;HL SB0525 8.5%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,85;HL A0224 11.15,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073104,93;HL A0224 T+3.5,5102.0,102.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073105,01;HL B0226 11.5%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073105,"35;""HLA1125 10,6%",5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073105,"43;""HL B1125 10,6",5103.0,103.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073105,"50;""HLA0126 10,3%",5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073105,"68;""HL B0126 10,3",5102.0,650102.6,500.0,0.0,0,0,0.0
2022-09-11,;TN00073105,76;HL A 0226 10%,5101.84,101.84,0.0,0.0,0,0,0.0
2022-09-11,;TN00073105,"84;""HLB0228 10,1%",,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00073401,28;SER R 1224 11.,651.2,1.2,0.0,0.0,0,0,0.0
2022-09-11,;TN00073401,36;SER R 1224T+4.,65100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,18;ABC A0723 8.2%,5100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,26;ABC A0723 T+2.,2102.0,102.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,34;ABC B0725 8.4%,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,42;ABC B0725T+2.4,,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,"59;""ABCC0725T+2,5",7100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,67;ABC A0625 11%A,5100.8,100.8,0.0,0.0,0,0,0.0
2022-09-11,;TN00077800,"75;""ABCB0627 11,5",,104.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080003,66;BTA 6% avril 2,2497.71,97.71,0.0,0.0,0,0,0.0
2022-09-11,;TN00080005,15;E NAT 6.35% 20,1465.0,65.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080005,49;E NAT HASSN 20,14100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080005,72;BTA 6% Avril 2,2398.38,98.38,0.0,0.0,0,0,0.0
2022-09-11,;TN00080005,80;BTA 6.3% Oct 2,2697.4,97.4,0.0,0.0,0,0,0.0
2022-09-11,;TN00080005,98;BTA 6% Janv  2,2489.76,89.76,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,06;BTA6.7% Avril,202893.1,93.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,22;BTA 6.3% Mars,202685.1,85.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,30;BTA 6% Oct  20,2393.08,93.08,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,48;BTA 6% Juin  2,2391.72,91.72,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,"55;""BTA 6,6% Mars",202793.9,5093.95,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,"63;""BTA 7,5% Juil",203297.0,97.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080006,97;BTA 7% Juil  2,2890.95,90.95,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"05;""BTA 6,5% Juin",202595.2,5095.25,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"13;""BTA 6,3% Dec",202391.1,91.1,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"21;""BTA 7,2% Fev",202793.4,6093.46,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"39;""BTA 7,4% Fev",203097.0,97.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"47;""BTA 7,2% Mai",202792.8,5092.85,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,62;BTA 8% Nov 203,97.0,97.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"70;""BTA 7,3% Dec",2027100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080007,"96;""BTA 7,5% Janv",2028100.0,100.0,0.0,0.0,0,0,0.0
2022-09-11,;TN00080008,04;BTA 8% Mars 20,33100.0,100.0,0.0,0.0,0,0,0.0
