SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2024-05-11,;TN00080007,"70;""BTA 7,3% Dec",202791.0,5091.05,0.0,0.0,0,0,0.0
2024-05-11,;TN00080007,"96;""BTA 7,5% Janv",2028100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,04;BTA 8% Mars 20,33100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,"12;""BTA 7,5% Dec",2028100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,"20;""ENAT2021 8,70",99.1,3099.13,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,"38;""E NAT 2021 8,",8095.0,95.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,"46;""E NAT 2021 8,",9093.0,93.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,53;ENAT2 HASSAN21,100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,"87;""ENAT22021 8,7",99.0,99.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080008,"95;""ENAT2 2021 8,",80100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN00080009,"03;""ENAT2 2021 8,",9096.0,96.0,0.0,0.0,0,0,0.0
2024-05-11,;TN06F5NFW3,K1;ATLA1028 10.7%,599.34,99.34,0.0,0.0,0,0,0.0
2024-05-11,;TN0GGAF4RX,47;ABSD1030 10.3%,7100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN0JN6PVVH,"38;""ENAT32022 T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN0LAJZU8L,"X6;""ENAT3 2023T+1",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN0OU20VQY,"S5;""ENAT1 2022B T",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN0PID0RGA,E6;BH SC1028 9.1%,,99.24,0.0,0.0,0,0,0.0
2024-05-11,;TN0R77XCOA,H0;STBSE0127 8.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN0S9Z1I0G,78;BSA0627 8.75%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN10K3C5R1,"G1;""ENAT4 2023T+1",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN11TIB0EP,"V4;""ENAT2 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN19GXXADL,"D0;""BTA 9,5% aout",2035100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN2781ZB9E,"10;""ENAT12024T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN2MVOGUKO,A5;ENT4 2022 T+2%,94.0,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TN2MYCP047,G7;STBSC0127T+2.7,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN2XZZTDCR,70;BSA0627T+2.55%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN2ZCQIJFH,"W9;""ENT22024T+1,7",100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN36Q8OXFK,87;ENAT1 HASSAN20,23100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN3C6DVEWM,"76;""ENAT12023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN3QL5M1QL,"W6;""ENAT3 2021 8,",9094.0,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TN44RRP7AM,A4;ENDA A0729T+2.,95100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN4A4WPDZO,"C1;""ENAT3 2022 9,",60100.0,150100.1,500.0,0.0,0,0,0.0
2024-05-11,;TN4IAOG1Z7,S3;BSE0629T+3.25%,7100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN4J4VCBM1,40;TJL A 0927 10%,599.5,99.5,0.0,0.0,0,0,0.0
2024-05-11,;TN4SCYEXIV,"Y5;""TLF0529 10,60",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN4UMPL967,X2;STBSB0127T+2.5,55100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN5PTKYMCD,13;ABSC1030 10.2%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN5QHXZ8T3,"48;""ENAT32021 T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN5WI26K4E,"R0;""ENAT2 2024 9,",95100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN5XXZZ454,"U2;""ENAT1 2022 C",,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TN6DQ00JBL,"T7;""ENAT12023 9,7",592.0,3092.03,0.0,0.0,0,0,0.0
2024-05-11,;TN6K3B3UUB,12;WIBB0130 9.75%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN6KZZZEJ5,N2;ATL B0129 9.8%,,101.1,0.0,0.0,0,0,0.0
2024-05-11,;TN714WHHNW,N4;ENAT2 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN77U54Q5N,V3;HL A0327 9.6%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN7PM93UZP,"50;""ENAT42022T+2,",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN85TI1TIY,"25;""ENAT1 2024T+1",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN88JDDM1J,Y5;TJL 0329T+2.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN8DSPQCBC,06;ATL A 1027 10%,598.81,98.81,0.0,0.0,0,0,0.0
2024-05-11,;TN8J8QFA41,23;BSD0629 9.20%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN8KXKPKVQ,"U2;""ENAT2 2024T+1",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN8X3GZLYO,R8;STBSA0127T+2.3,599.3,99.3,0.0,0.0,0,0,0.0
2024-05-11,;TN99P72UER,"Y9;""TLF0428 10,55",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN9EGII9CQ,"82;""BTA 9,70% Oct",2027100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TN9MG9SI38,K0;BSC0627T+2.95%,599.97,99.97,0.0,0.0,0,0,0.0
2024-05-11,;TNA3G5IE29,61;ENAT4HASSAN202,2100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNA4HARL4U,U5;BHSD1028T+2.9%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNAGSVAWF5,T2;HLB0328 T+2.6%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNAO0T7V1X,"56;""ENAT32024T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNBDWIX8EY,"F6;""ENAT32024 9,7",595.0,95.0,0.0,0.0,0,0,0.0
2024-05-11,;TNBHB9XIP3,94;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNBII1MJCE,"F3;""ENAT4 2023 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNBLRFH96S,L4;BSB0627 8.75%,5100.13,100.13,0.0,0.0,0,0,0.0
2024-05-11,;TNBSXXEKBF,"R8;""ENAT42023 9,9",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNBWI945JE,A5;ATLB0230 10.7%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNBYTZTD19,"Z0;""ENT12023T+1,7",94.0,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TNC6WBFURI,"Q8;""ENAT22024T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNCDR74CL7,01;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNCGJF5TW0,27;ENAT1 2023 9.8,93.5,93.5,0.0,0.0,0,0,0.0
2024-05-11,;TNCR2TMAK1,"K8;""ENAT2 2023 9,",899.0,99.0,0.0,0.0,0,0,0.0
2024-05-11,;TNCTFVWUXV,74;TJLB927 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNCYYRNQ4U,"A6;""ENDA A0729 10",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNDE9EH7SA,12;ABSA1028 10.05,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNDJUT047V,F9;BSF0632T+3.35P,,100.18,0.0,0.0,0,0,0.0
2024-05-11,;TNDRFUSQRG,"B4;""ENAT2 2023T+1",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNDSN3G1YQ,"E9;""ENAT3 2023 9,",95100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNE5I87AYZ,T5;ENAT3 HASSAN21,100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNEFCT8MXY,"Z3;""ENAT4 2022 9,",60100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNFC8O7A98,"F4;""ENAT3 2024 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNFOOWIRG8,"H7;""ENAT22022 T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNFSFT39R8,00;BSG0632 9.70%,10100.76,100.76,0.0,0.0,0,0,0.0
2024-05-11,;TNFUHZ3R7V,R5;ATL A0127 9.6%,598.17,98.17,0.0,0.0,0,0,0.0
2024-05-11,;TNG0JL1IIN,67;BSD0629 T+3% P,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNGB6J5LA0,"W7;""ENAT22024 9,7",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNGQ611JKP,R4;BSF0632 9.60%P,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNGVARQJO7,"Y7;""ENAT42023 9,7",594.5,94.5,0.0,0.0,0,0,0.0
2024-05-11,;TNHD4NKEWF,69;BSG0632T+3.45%,10100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNHG2VXQ3B,"G0;""ENAT1 2022 B",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNHOFRXHSG,"72;""ENT22023T+1,7",94.0,1092.01,92.01,92.01,253,1,244.0
2024-05-11,;TNHUVZNLAT,V4;BTA 8% Janv 20,29100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNHZAONAPW,"F9;""ENAT1 2023T+1",,620100.6,200.0,0.0,0,0,0.0
2024-05-11,;TNI9EO2MTU,"05;""ENAT2 2022 9,",6099.2,7099.27,0.0,0.0,0,0,0.0
2024-05-11,;TNIHWO49AR,G5;BHSB1026T+2.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNIKWGWIVB,C2;ATL0529 10.55%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNINM1L131,F4;ENAT3 HASSAN20,24100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNIZ090I5G,"66;""ENAT3 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNJ1M1ZAWY,"G5;""ENAT22022 9,2",599.1,2099.12,0.0,0.0,0,0,0.0
2024-05-11,;TNJ48E2243,"91;""ENT12024T+1,7",100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNJL4N1SD7,"B2;""BTA 8,8% Sept",2032100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNJP2LP1CV,"E1;""ENAT32021 T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNJQ3VIAM1,R9;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNJQTACHIQ,Q5;HL B0329 9.8%P,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNJT7SUL94,23;ENAT1HASSAN202,3100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNKU48FZVR,H1;TLF0427 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNL6Z2LXME,P5;STBSD0127 9.35,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNL7VQZVHR,54;HLA0328 10.75%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNL8PGUB9C,93;ABSA1028T+2.15,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNLBC9INKV,"10;""ENAT3 2024T+1",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNLEGO8CKW,"X3;""ENAT1 2022A T",,92.5,0.0,0.0,0,0,0.0
2024-05-11,;TNLI8MDN3K,"59;""ENAT12024 9,7",592.6,6092.66,0.0,0.0,0,0,0.0
2024-05-11,;TNLRQIP0OJ,Y4;BTA 9% sept 20,29100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNM46OWVRP,O6;ENAT2 HASSAN22,65.0,65.0,0.0,0.0,0,0,0.0
2024-05-11,;TNMA55MMDD,46;ATLA0228 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNMC9HTIB5,A4;WC0133 10.25%P,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNMCJHUZPR,"D0;""TLF0129 10,70",5100.0,500100.5,0.0,0.0,0,0,0.0
2024-05-11,;TNMCPXLL1E,"E2;""ENAT42023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNMEZPU3I4,U2;TJL 1028 10.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNN0SOORH1,"F1;""BTA 8,25% Jui",2031100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNN50G7PX8,"W5;""ENAT22023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNNC5BCJLR,M3;ENAT2HASSAN24A,100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNNEAGRSF0,D0;ENDA B0731 11%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNNI3UPDYO,"12;""ENAT22023 9,7",592.7,92.7,0.0,0.0,0,0,0.0
2024-05-11,;TNNS9SUDVG,S5;ENAT4 HASSAN23,100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNNUS2JABS,"F6;""BTA 9,4% aout",2033100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNNW3558ZU,L9;ATLB1029 10.3%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNNZ2M9ZHI,"T3;""ENAT2 2023 9,",9597.0,97.0,0.0,0.0,0,0,0.0
2024-05-11,;TNO6AI2ZF0,D3;TJL 0329 10.6%,599.46,99.46,0.0,0.0,0,0,0.0
2024-05-11,;TNOAYHSVTH,"Y1;""ENAT42022 9,3",593.0,93.0,0.0,0.0,0,0,0.0
2024-05-11,;TNODT4SXV9,P9;BSC0627 9.15%,598.44,98.44,0.0,0.0,0,0,0.0
2024-05-11,;TNOODT102P,"F5;""BTA 9,87% Oct",2031100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNOXRGYG8R,L8;BTA 8% Nov 202,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNPDPODY23,"98;""ENAT3 2024 9,",95100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNPECGNMPE,"V9;""ENAT32023 9,7",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNPSL0PEJV,"O7;""ENAT1 2022 A",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNPZ2BZUFO,23;BSE0629 9.45%,7100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNQCK0BPZ5,"A4;""ENT2 22 T+2,1",593.5,93.5,0.0,0.0,0,0,0.0
2024-05-11,;TNQHMI7RIB,"R5;""ENAT1 2022CT+",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNQR5G236G,A1;ENAT4 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNQVHB5WZ2,"K2;""ENAT2 2022 9,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNQYE48RCJ,T2;TLF0129T+2.5%A,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNR0O99VZU,Y8;TLF1027 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNR3ZRJWC9,84;ABSD1030 T+2.4,7100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNR4CLXNS2,61;WIB A 0128 9.2,55100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNRGVSC8DE,"36;""ENAT3 2022 9,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNRLFZ5FIX,"29;""ENAT1 2024 9,",95100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNRS9CVT3S,"J7;""ENAT32023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNS70RLC1A,97;ENAT2 HASSAN23,57.0,57.0,0.0,0.0,0,0,0.0
2024-05-11,;TNSH8NXC1W,C4;BHSA1026T+2.55,,101.49,0.0,0.0,0,0,0.0
2024-05-11,;TNSTVM3VL4,45;ENAT2HASSAN202,4100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNSUXW7EBU,"Q0;""ENT32021T+2,4",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNT8IJDMSJ,P7;ENAT4 HASSAN20,23100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNTGLIP3KD,L6;STBSB0127 8.95,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNTKTEO5CI,"W5;""ENAT1 2023 9,",9599.0,99.0,0.0,0.0,0,0,0.0
2024-05-11,;TNTMJ1DJ4S,H4;ABSC1030T+2.3%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNU9AUB15T,16;ENAT2 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNUALDKV3B,S3;BSB0627T+2.55%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNUSNP2H8P,H1;TLF 0529T+2.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNUWXR58DV,"H5;""ENAT1 2024 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNV0IKZMII,V2;ENAT1HASSAN202,4100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNVE955M6R,"90;""ENAT3 2023 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNVFSFLG1F,"H4;""ENAT4 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNVI299YK4,"C1;""ENT32023T+1,7",97.5,97.5,0.0,0.0,0,0,0.0
2024-05-11,;TNVSDML2VY,J5;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNW1CN5IM5,T4;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNWL1ODSWX,"K1;""ENT3 22 T+2,1",599.0,99.0,0.0,0.0,0,0,0.0
2024-05-11,;TNWQS0MZ65,V8;STBSA0127 8.7%,599.52,99.52,0.0,0.0,0,0,0.0
2024-05-11,;TNWRCVSYL7,"30;""ENAT4 2022 9,",494.0,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TNWYE1PN6W,F5;ATLB1030 10.9%,,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNX0K9990B,"08;""ENAT2 2024 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNX8RLJOS6,K2;ENAT1HASSAN202,4100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNXFR5BNBP,M9;STBSC0127 9.1%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNXIY8MEDJ,E3;TLF 1027 10% A,5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNXNSU5ILB,"I2;""ENAT32022 9,2",593.5,93.5,0.0,0.0,0,0,0.0
2024-05-11,;TNY1F6BOX6,"F5;""CIL0628 10,55",5100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNYJL6N2AE,P6;TLF 0427 9.6%,5100.44,100.44,0.0,0.0,0,0,0.0
2024-05-11,;TNYZO6UGUZ,"33;""ENAT3 2021 8,",8094.0,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TNZ2FOAA15,"O9;""ENT32024T+1,7",100.0,100.0,0.0,0.0,0,0,0.0
2024-05-11,;TNZBXQU5RZ,"91;""ENAT32021 8,7",94.0,94.0,0.0,0.0,0,0,0.0
2024-05-11,;TNZSBU7F6W,Y7;TLF SA1026 9.8,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-11,;TN00011002,54;SFBT,12.0,12.0,11.97,12.0,3289,39,39447.0
2024-06-11,;TN00014007,04;SPDIT - SICAF,12.5,12.48,11.94,12.48,4356,32,53158.0
2024-06-11,;TN00016001,54;ATTIJARI BANK,50.2,50.15,50.15,50.3,5976,27,30009.0
2024-06-11,;TN00018004,57;BIAT,105.0,103.98,103.9,105.4,3385,38,35231.0
2024-06-11,;TN00019006,04;BH BANK,12.12,12.11,12.11,12.47,1144,10,13857.0
2024-06-11,;TN00021009,07;TUNISIE LEASIN,18.49,17.66,17.66,17.66,160,3,2825.0
2024-06-11,;TN00022000,53;BT,5.06,5.05,5.01,5.06,1641,11,8228.0
2024-06-11,;TN00026009,55;STB,2.77,2.77,2.77,2.77,900,10,2493.0
2024-06-11,;TN00031006,09;BNA,7.8,7.74,7.7,7.8,10995,50,85202.0
2024-06-11,;TN00032007,55;ICF,81.62,80.6,80.02,80.63,523,19,42069.0
2024-06-11,;TN00034000,58;AMEN BANK,37.6,37.6,0.0,0.0,0,0,0.0
2024-06-11,;TN00036003,50;ATB,2.87,2.86,2.8,2.87,1695,16,4766.0
2024-06-11,;TN00039001,07;UIB,23.0,22.85,22.85,22.85,330,2,7540.0
2024-06-11,;TN00047001,00;ATL,4.15,4.15,4.15,4.15,8,1,33.2
2024-06-11,;TN00057000,18;POULINA GP HOL,8.83,8.82,8.65,8.88,1892,9,16723.0
2024-06-11,;TN00065300,18;SOTETEL,6.37,6.34,6.29,6.37,2290,41,14442.0
2024-06-11,;TN00065600,15;SOTUVER,12.2,12.2,12.06,12.2,3485,30,42290.0
2024-06-11,;TN00065800,13;SOTUMAG,6.44,6.45,6.45,6.69,1521,12,9855.0
2024-06-11,;TN00065900,12;SIAME,3.5,3.48,3.4,3.48,151,6,515.5
2024-06-11,;TN00066100,18;ATTIJARI LEASI,19.01,19.2,19.2,19.2,1,1,19.2
2024-06-11,;TN00066600,13;SOTRAPIL,14.79,14.61,14.61,14.61,10,1,146.1
2024-06-11,;TN00072000,17;WIFACK INT BAN,8.6,8.5,8.5,8.5,48,2,408.0
2024-06-11,;TN00072700,10;TPR,6.11,6.08,6.02,6.19,34580,82,21041.0
2024-06-11,;TN00073000,15;ARTES,7.5,7.47,7.41,7.49,2795,15,20887.0
2024-06-11,;TN00073800,17;TUNIS RE,7.45,7.4,7.4,7.4,26,1,192.4
2024-06-11,;TN00074000,13;CARTHAGE CEMEN,2.28,2.3,2.27,2.3,203467,186,46658.0
2024-06-11,;TN00074100,12;ENNAKL AUTOMOB,10.7,10.7,0.0,0.0,0,0,0.0
2024-06-11,;TN00074400,19;TELNET HOLDING,6.43,6.35,6.21,6.49,2855,43,17950.0
2024-06-11,;TN00075100,19;LAND OR,10.23,10.8,10.49,10.83,40201,202,42824.0
2024-06-11,;TN00075300,17;ONE TECH HOLDI,9.75,9.73,9.5,9.74,35064,156,33763.0
2024-06-11,;TN00075400,16;NEW BODY LINE,4.73,4.73,0.0,0.0,0,0,0.0
2024-06-11,;TN00075500,15;CITY CARS,12.45,12.5,12.4,12.5,720,8,8944.0
2024-06-11,;TN00075700,13;EURO-CYCLES,12.04,12.1,12.01,12.13,3230,41,38854.0
2024-06-11,;TN00076100,17;SAH,10.12,10.0,10.0,10.1,28471,78,28481.0
2024-06-11,;TN00076200,16;MPBS,11.39,11.34,11.12,11.35,10169,44,11372.0
2024-06-11,;TN00076300,15;SOTIPAPIER,5.64,5.6,5.51,5.6,10196,26,56419.0
2024-06-11,;TN00076700,11;DELICE HOLDING,16.3,16.31,16.04,16.35,3512,28,56603.0
2024-06-11,;TN00077200,14;UNIMED,7.2,7.19,7.15,7.19,3801,20,27177.0
2024-06-11,;TN00077400,12;ATELIER MEUBLE,5.87,5.8,5.75,5.87,4361,43,25307.0
2024-06-11,;TNDKJ8O68X,14;ASSU MAGHREBIA,6.15,6.19,6.13,6.19,2639,13,16208.0
2024-06-11,;TNNGTFLC29,86;STA,19.6,19.55,19.25,19.55,255,3,4917.0
2024-06-11,;TNQPQXRODT,H8;SMART TUNISIE,16.72,16.7,16.43,16.86,4217,45,69985.0
2024-06-11,;TN00010001,08;MONOPRIX,3.78,3.9,3.9,3.9,5,1,19.5
2024-06-11,;TN00013005,57;BTE (ADP),3.52,3.52,0.0,0.0,0,0,0.0
2024-06-11,;TN00023003,58;AIR LIQUIDE TS,95.52,96.07,96.07,96.07,22,3,2113.0
2024-06-11,;TN00024005,05;UBCI,21.99,21.99,0.0,0.0,0,0,0.0
2024-06-11,;TN00025006,50;PLAC. TSIE-SIC,46.01,46.01,0.0,0.0,0,0,0.0
2024-06-11,;TN00030004,52;ASTREE,46.0,46.0,0.0,0.0,0,0,0.0
2024-06-11,;TN00040000,55;SIMPAR,34.4,34.4,0.0,0.0,0,0,0.0
2024-06-11,;TN00041002,02;TUNINVEST-SICA,8.5,8.5,0.0,0.0,0,0,0.0
2024-06-11,;TN00042008,53;CIL,24.02,24.02,24.02,24.02,1,1,24.02
2024-06-11,;TN00060600,16;STAR,174.0,174.0,174.0,174.0,25,4,4350.0
2024-06-11,;TN00064400,10;MAGASIN GENERA,7.39,7.39,0.0,0.0,0,0,0.0
2024-06-11,;TN00065500,16;BH ASSURANCE,47.25,47.25,0.0,0.0,0,0,0.0
2024-06-11,;TN00067200,49;BH LEASING,4.19,4.15,4.15,4.19,687,5,2878.0
2024-06-11,;TN00071800,11;SITS,1.9,1.9,1.9,1.9,704,6,1337.0
2024-06-11,;TN00072100,16;ESSOUKNA,1.61,1.61,0.0,0.0,0,0,0.0
2024-06-11,;TN00073101,39;HANNIBAL LEASE,7.4,7.4,7.4,7.4,45,1,333.0
2024-06-11,;TN00075800,12;BEST LEASE,2.3,2.3,2.3,2.3,4,1,9.2
2024-06-11,;TN00075900,11;CELLCOM,2.1,2.05,2.05,2.05,12755,20,26147.0
2024-06-11,;TN00077000,16;OFFICEPLAST,0.98,0.96,0.96,0.96,996,4,956.1
2024-06-11,;TN00077300,13;SANIMED,0.78,0.76,0.76,0.76,1,1,0.76
2024-06-11,;TN00078300,11;ASSUR MAGHREBI,50.0,50.0,0.0,0.0,0,0,0.0
2024-06-11,;TN00043003,07;SITEX,4.68,4.68,0.0,0.0,0,0,0.0
2024-06-11,;TN00061700,13;STE TUN. DU SU,10.8,10.48,0.0,0.0,0,0,0.0
2024-06-11,;TN00076800,10;BNA ASSURANCES,1.9,1.94,1.94,1.94,37169,37,72107.0
2024-06-11,;TN00013006,07;BTE0930 5.85%A,20100.0,100.0,0.0,0.0,0,0,0.0
2024-06-11,;TN00013006,23;BTE0232 6.25%P,20100.0,100.0,0.0,0.0,0,0,0.0
2024-06-11,;TN00013006,64;BTE A0125 11%,599.72,99.72,0.0,0.0,0,0,0.0
2024-06-11,;TN00013006,72;BTEA0125 T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2024-06-11,;TN00013006,"80;""BTEB0127 11,5",,100.0,0.0,0.0,0,0,0.0
