SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2021-01-19,905018,TUNBATIM,706.74,700.31,0.92,720.16,700.31,724.22
2021-01-19,905020,TUNBASE,2907.89,2882.22,0.89,2907.89,2837.36,2933.75
2021-01-19,905028,TUNINDEX20,2888.69,2875.28,0.47,2933.56,2875.28,2975.25
2021-01-20,350000,TUNINDEX,6707.34,6715.85,-0.13,6808.14,6682.51,6884.93
2021-01-20,905002,TUNFIN,3964.66,3983.65,-0.48,4098.57,3955.79,4147.97
2021-01-20,905003,TUNBANQ,3616.43,3635.9,-0.54,3747.58,3605.84,3795.87
2021-01-20,905004,TUNASS,11972.7,11891.42,0.68,12391.18,11891.42,12585.0
2021-01-20,905005,TUNSEFI,5286.95,5319.62,-0.61,5360.94,5236.73,5222.71
2021-01-20,905008,TUNSAC,2573.12,2586.74,-0.53,2644.15,2561.86,2666.51
2021-01-20,905009,TUNDIS,4032.18,4059.66,-0.68,4155.8,4013.32,4188.57
2021-01-20,905013,TUNCONS,8673.81,8651.46,0.26,8674.09,8537.69,8688.77
2021-01-20,905015,TUNALIM,11151.22,11115.25,0.32,11163.35,10936.71,11159.3
2021-01-20,905016,TUNMENAG,2373.48,2368.89,0.19,2373.48,2352.35,2379.81
2021-01-20,905017,TUNIND,1453.23,1449.0,0.29,1469.38,1436.27,1479.16
2021-01-20,905018,TUNBATIM,709.46,706.74,0.38,720.16,700.31,724.22
2021-01-20,905020,TUNBASE,2927.1,2907.89,0.66,2927.1,2837.36,2933.75
2021-01-20,905028,TUNINDEX20,2882.29,2888.69,-0.22,2933.56,2875.28,2975.25
2021-01-21,350000,TUNINDEX,6700.9,6707.34,-0.1,6808.14,6682.51,6884.93
2021-01-21,905002,TUNFIN,3952.57,3964.66,-0.3,4098.57,3952.57,4147.97
2021-01-21,905003,TUNBANQ,3601.98,3616.43,-0.4,3747.58,3601.98,3795.87
2021-01-21,905004,TUNASS,12103.58,11972.7,1.09,12391.18,11891.42,12585.0
2021-01-21,905005,TUNSEFI,5281.73,5286.95,-0.1,5360.94,5236.73,5222.71
2021-01-21,905008,TUNSAC,2538.24,2573.12,-1.36,2644.15,2538.24,2666.51
2021-01-21,905009,TUNDIS,3973.76,4032.18,-1.45,4155.8,3973.76,4188.57
2021-01-21,905013,TUNCONS,8732.2,8673.81,0.67,8732.2,8537.69,8688.77
2021-01-21,905015,TUNALIM,11232.65,11151.22,0.73,11232.65,10936.71,11159.3
2021-01-21,905016,TUNMENAG,2388.35,2373.48,0.63,2388.35,2352.35,2379.81
2021-01-21,905017,TUNIND,1451.92,1453.23,-0.09,1469.38,1436.27,1479.16
2021-01-21,905018,TUNBATIM,708.99,709.46,-0.07,720.16,700.31,724.22
2021-01-21,905020,TUNBASE,2907.04,2927.1,-0.69,2927.1,2837.36,2933.75
2021-01-21,905028,TUNINDEX20,2881.12,2882.29,-0.04,2933.56,2875.28,2975.25
2021-01-22,350000,TUNINDEX,6652.03,6700.9,-0.73,6808.14,6652.03,6884.93
2021-01-22,905002,TUNFIN,3911.14,3952.57,-1.05,4098.57,3911.14,4147.97
2021-01-22,905003,TUNBANQ,3556.85,3601.98,-1.25,3747.58,3556.85,3795.87
2021-01-22,905004,TUNASS,12249.37,12103.58,1.2,12391.18,11891.42,12585.0
2021-01-22,905005,TUNSEFI,5285.74,5281.73,0.08,5360.94,5236.73,5222.71
2021-01-22,905008,TUNSAC,2551.47,2538.24,0.52,2644.15,2538.24,2666.51
2021-01-22,905009,TUNDIS,3995.92,3973.76,0.56,4155.8,3973.76,4188.57
2021-01-22,905013,TUNCONS,8650.89,8732.2,-0.93,8732.2,8537.69,8688.77
2021-01-22,905015,TUNALIM,11103.16,11232.65,-1.15,11232.65,10936.71,11159.3
2021-01-22,905016,TUNMENAG,2383.3,2388.35,-0.21,2388.35,2352.35,2379.81
2021-01-22,905017,TUNIND,1455.42,1451.92,0.24,1469.38,1436.27,1479.16
2021-01-22,905018,TUNBATIM,710.78,708.99,0.25,720.16,700.31,724.22
2021-01-22,905020,TUNBASE,2941.63,2907.04,1.19,2941.63,2837.36,2933.75
2021-01-22,905028,TUNINDEX20,2858.58,2881.12,-0.78,2933.56,2858.58,2975.25
2021-01-25,350000,TUNINDEX,6680.05,6652.03,0.42,6808.14,6652.03,6884.93
2021-01-25,905002,TUNFIN,3933.84,3911.14,0.58,4098.57,3911.14,4147.97
2021-01-25,905003,TUNBANQ,3580.18,3556.85,0.66,3747.58,3556.85,3795.87
2021-01-25,905004,TUNASS,12249.37,12249.37,0.0,12391.18,11891.42,12585.0
2021-01-25,905005,TUNSEFI,5282.9,5285.74,-0.05,5360.94,5236.73,5222.71
2021-01-25,905008,TUNSAC,2525.55,2551.47,-1.02,2644.15,2525.55,2666.51
2021-01-25,905009,TUNDIS,3952.51,3995.92,-1.09,4155.8,3952.51,4188.57
2021-01-25,905013,TUNCONS,8695.36,8650.89,0.51,8732.2,8537.69,8688.77
2021-01-25,905015,TUNALIM,11148.02,11103.16,0.4,11232.65,10936.71,11159.3
2021-01-25,905016,TUNMENAG,2406.66,2383.3,0.98,2406.66,2352.35,2379.81
2021-01-25,905017,TUNIND,1457.25,1455.42,0.13,1469.38,1436.27,1479.16
2021-01-25,905018,TUNBATIM,710.15,710.78,-0.09,720.16,700.31,724.22
2021-01-25,905020,TUNBASE,2956.43,2941.63,0.5,2956.43,2837.36,2933.75
2021-01-25,905028,TUNINDEX20,2874.07,2858.58,0.54,2933.56,2858.58,2975.25
2021-01-26,350000,TUNINDEX,6644.54,6680.05,-0.53,6808.14,6644.54,6884.93
2021-01-26,905002,TUNFIN,3916.12,3933.84,-0.45,4098.57,3911.14,4147.97
2021-01-26,905003,TUNBANQ,3561.77,3580.18,-0.51,3747.58,3556.85,3795.87
2021-01-26,905004,TUNASS,12249.37,12249.37,0.0,12391.18,11891.42,12585.0
2021-01-26,905005,TUNSEFI,5289.71,5282.9,0.13,5360.94,5236.73,5222.71
2021-01-26,905008,TUNSAC,2536.94,2525.55,0.45,2644.15,2525.55,2666.51
2021-01-26,905009,TUNDIS,3957.58,3952.51,0.13,4155.8,3952.51,4188.57
2021-01-26,905013,TUNCONS,8627.36,8695.36,-0.78,8732.2,8537.69,8688.77
2021-01-26,905015,TUNALIM,11073.66,11148.02,-0.67,11232.65,10936.71,11159.3
2021-01-26,905016,TUNMENAG,2377.52,2406.66,-1.21,2406.66,2352.35,2379.81
2021-01-26,905017,TUNIND,1445.5,1457.25,-0.81,1469.38,1436.27,1479.16
2021-01-26,905018,TUNBATIM,704.63,710.15,-0.78,720.16,700.31,724.22
2021-01-26,905020,TUNBASE,2955.95,2956.43,-0.02,2956.43,2837.36,2933.75
2021-01-26,905028,TUNINDEX20,2857.04,2874.07,-0.59,2933.56,2857.04,2975.25
2021-01-27,350000,TUNINDEX,6615.22,6644.54,-0.44,6808.14,6615.22,6884.93
2021-01-27,905002,TUNFIN,3891.0,3916.12,-0.64,4098.57,3891.0,4147.97
2021-01-27,905003,TUNBANQ,3544.8,3561.77,-0.48,3747.58,3544.8,3795.87
2021-01-27,905004,TUNASS,12076.29,12249.37,-1.41,12391.18,11891.42,12585.0
2021-01-27,905005,TUNSEFI,5157.92,5289.71,-2.49,5360.94,5157.92,5222.71
2021-01-27,905008,TUNSAC,2528.61,2536.94,-0.33,2644.15,2525.55,2666.51
2021-01-27,905009,TUNDIS,3929.63,3957.58,-0.71,4155.8,3929.63,4188.57
2021-01-27,905013,TUNCONS,8605.29,8627.36,-0.26,8732.2,8537.69,8688.77
2021-01-27,905015,TUNALIM,11034.99,11073.66,-0.35,11232.65,10936.71,11159.3
2021-01-27,905016,TUNMENAG,2378.74,2377.52,0.05,2406.66,2352.35,2379.81
2021-01-27,905017,TUNIND,1444.3,1445.5,-0.08,1469.38,1436.27,1479.16
2021-01-27,905018,TUNBATIM,703.76,704.63,-0.12,720.16,700.31,724.22
2021-01-27,905020,TUNBASE,2965.84,2955.95,0.33,2965.84,2837.36,2933.75
2021-01-27,905028,TUNINDEX20,2844.76,2857.04,-0.43,2933.56,2844.76,2975.25
2021-01-28,350000,TUNINDEX,6653.8,6615.22,0.58,6808.14,6615.22,6884.93
2021-01-28,905002,TUNFIN,3941.61,3891.0,1.3,4098.57,3891.0,4147.97
2021-01-28,905003,TUNBANQ,3592.34,3544.8,1.34,3747.58,3544.8,3795.87
2021-01-28,905004,TUNASS,12162.97,12076.29,0.72,12391.18,11891.42,12585.0
2021-01-28,905005,TUNSEFI,5220.67,5157.92,1.22,5360.94,5157.92,5222.71
2021-01-28,905008,TUNSAC,2514.63,2528.61,-0.55,2644.15,2514.63,2666.51
2021-01-28,905009,TUNDIS,3896.89,3929.63,-0.83,4155.8,3896.89,4188.57
2021-01-28,905013,TUNCONS,8597.2,8605.29,-0.09,8732.2,8537.69,8688.77
2021-01-28,905015,TUNALIM,11096.72,11034.99,0.56,11232.65,10936.71,11159.3
2021-01-28,905016,TUNMENAG,2332.41,2378.74,-1.95,2406.66,2332.41,2379.81
2021-01-28,905017,TUNIND,1439.19,1444.3,-0.35,1469.38,1436.27,1479.16
2021-01-28,905018,TUNBATIM,701.54,703.76,-0.32,720.16,700.31,724.22
2021-01-28,905020,TUNBASE,2962.95,2965.84,-0.1,2965.84,2837.36,2933.75
2021-01-28,905028,TUNINDEX20,2861.38,2844.76,0.58,2933.56,2844.76,2975.25
2021-01-29,350000,TUNINDEX,6657.83,6653.8,0.06,6808.14,6615.22,6884.93
2021-01-29,905002,TUNFIN,3936.46,3941.61,-0.13,4098.57,3891.0,4147.97
2021-01-29,905003,TUNBANQ,3588.66,3592.34,-0.1,3747.58,3544.8,3795.87
2021-01-29,905004,TUNASS,11931.64,12162.97,-1.9,12391.18,11891.42,12585.0
2021-01-29,905005,TUNSEFI,5278.86,5220.67,1.11,5360.94,5157.92,5222.71
