SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2010-04-01,32,240057,UBCI DA 1/6 010900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,240064,UBCI DA 3/7 010704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,290035,PALM BEACH (DA 2),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,290036,PALM BEACH (ADP),8.54,8.54,8.54,8.54,400.0,1.0,3416.0
2010-04-01,32,310063,BNA DA 1/10 040509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,310066,BNA NS J 01012009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,330097,TLAIT NS J 010109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,340010,AB DA 26 3/37,29.05,29.05,29.05,29.05,21.0,1.0,610.05
2010-04-01,32,340011,AB DA 29 3/40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,340015,AB DA 34 2/59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,340020,AB DA 1/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,340027,ABDA 1/14 11122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,340037,AB DA 3/37 281209,4.1,4.1,4.1,4.1,349.0,13.0,1430.9
2010-04-01,32,340038,AB NV J 01012010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,360043,ATBDA1/7 09/11/05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,360051,ATB DA 1/10 151208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,380071,ALKIM DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,380072,ALKIM DA 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,380073,ALK DA 1/10 240603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,400008,SIMPAR DA 1/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,400010,SIMPA DA1/6 010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,420104,CIL DA 2007 1/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,420111,CIL DA 1/5 301208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,470026,ATL DA 1/5 290808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,503002,STIP DA1/10 0703,0.02,0.02,0.02,0.02,8.0,2.0,0.16
2010-04-01,32,644002,MAG GEN DA 1/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,653005,SOTETEL DA1/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,653006,SOT DA 1/5  010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,653007,SOT DA 1/5 010703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,653008,SOT DA 1/10 150704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,653009,SOT DA1/22  010906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,656002,SOTUVER DA 1/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,656004,STV DA 1/25 010700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,656006,SOTUVER DA 3/34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,656009,STV02 3/10 010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,659002,SIAME DA5/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,659006,SIAME DA1/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,659008,SIAME DA1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,659010,SIAM DA1/25 280704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,661014,ATTIJARI LS ROMPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,664002,STEQ DA2/5(8/4/02),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,665002,ELECTROSTAR DA 1/6,0.04,0.04,0.04,0.04,5.0,1.0,0.2
2010-04-01,32,666002,STPIL DA1/10 0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,666003,STPILDA0807 1/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,666004,STPIL DA1/25301208,0.45,0.45,0.45,0.45,22.0,2.0,9.9
2010-04-01,32,678002,SOMOC DA 1/7 0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,678004,SOMOC DA 1/10 0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,678005,SOMOC DA 1/20 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,713002,GIF DA 1/10 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,713003,GIF DA 1/11 160209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,714003,ASSDA1/9(01/07/05),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,714004,ASSAD DA1/4 150609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,718003,SITSDA1/9 28/03/07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,725002,ADWYA DA 1/10 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,727003,DA TPR 11/149 2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,727004,TPR DA 1/8 200509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,32,729003,SOPATDA1/20 010708,1.0,1.0,1.0,1.0,59.0,2.0,59.0
2010-04-01,33,150086,AMS DA 1/10 010798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,33,150089,AMS DA 1/40 010799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,33,150092,AMS DA 1/50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,33,150093,AMS DA 1/51 150702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,33,150094,AMS DA 1/26 0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,33,150095,AMS DA 1/9 090804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,51,729001,SOPAT,21.0,20.96,20.96,21.7,4142.0,388.0,7123.0
2010-04-01,52,734001,SERVICOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,71,722001,F1BIAT0112 T+0.5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,71,722002,"F1BIAT1016 T+1,2%",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,71,722005,F2BIAT0713 T+0.5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,71,722006,"F2BIAT0716 T+1,0%",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,71,722007,"F2BIAT0420 T+1,7%",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,11,100010,MONOPRIX,232.5,234.0,232.0,234.69,529.0,2812.0,2984.63
2010-05-01,11,110025,SFBT,12.5,12.8,12.5,12.8,16876.0,5821.0,4061.09
2010-05-01,11,120040,TUNISAIR,2.5,2.47,2.47,2.52,58266.0,10314.0,4994.42
2010-05-01,11,130055,BTE (ADP),30.8,30.85,30.8,30.85,483.0,91.0,4886.55
2010-05-01,11,140070,SPDIT - SICAF,6.2,6.3,6.2,6.3,3496.0,202.0,1870.6
2010-05-01,11,160015,ATTIJARI BANK,21.8,22.2,21.8,22.4,16741.0,9336.0,9127.62
2010-05-01,11,180045,BIAT,64.3,68.01,64.3,68.01,5041.0,5533.0,638.34
2010-05-01,11,190060,BH,27.65,28.18,27.4,28.2,17425.0,5148.0,8224.9
2010-05-01,11,210090,TUNISIE LEASING,25.1,25.85,25.1,25.85,11698.0,7630.0,637.56
2010-05-01,11,220005,BT,98.52,99.5,98.51,99.5,1440.0,4614.0,2260.98
2010-05-01,11,260095,STB,14.74,15.09,14.74,15.15,55766.0,11783.0,6211.1
2010-05-01,11,310060,BNA,11.65,11.9,11.65,12.17,20589.0,8924.0,5514.88
2010-05-01,11,340005,AMEN BANK,53.3,54.4,53.0,54.7,7316.0,5639.0,3593.0
2010-05-01,11,360035,ATB,8.08,8.2,8.08,8.2,11742.0,279.0,5069.62
2010-05-01,11,390010,UIB,18.49,18.9,18.49,18.9,128014.0,316239.0,524.53
2010-05-01,11,400005,SIMPAR,38.0,38.0,38.0,38.5,340.0,51.0,2933.0
2010-05-01,11,410020,TUNINVEST-SICAR,11.78,11.78,11.55,11.78,551.0,7.0,6390.28
2010-05-01,11,420085,CIL,28.99,29.3,28.99,29.4,3421.0,349.0,9649.6
2010-05-01,11,470010,ATL,5.3,5.45,5.3,5.45,19208.0,5510.0,3006.19
2010-05-01,11,570001,POULINA GP HOLDING,7.02,7.04,7.02,7.06,17689.0,4612.0,4286.93
2010-05-01,11,606001,STAR,145.0,147.0,144.0,147.4,512.0,257.0,4162.29
2010-05-01,11,644001,MAGASIN GENERAL,126.46,128.99,126.46,129.0,589.0,187.0,5341.5
2010-05-01,11,653001,SOTETEL,15.53,15.9,15.53,16.04,15951.0,10525.0,3282.1
2010-05-01,11,656001,SOTUVER,96.56,99.3,96.2,99.4,558.0,315.0,4868.64
2010-05-01,11,659001,SIAME,3.4,3.39,3.36,3.4,51880.0,8717.0,5706.23
2010-05-01,11,665001,ELECTROSTAR,7.73,7.8,7.7,7.95,8990.0,196.0,9543.26
2010-05-01,11,666001,SOTRAPIL,10.69,10.7,10.69,11.0,779.0,13.0,8397.76
2010-05-01,11,667001,SIPHAT,18.19,18.2,18.18,18.2,1248.0,222.0,2697.46
2010-05-01,11,678001,SOMOCER,1.95,1.99,1.92,2.0,73429.0,11314.0,5412.69
2010-05-01,11,713001,GIF-FILTER,7.26,7.4,7.26,7.42,42466.0,11431.0,1750.48
2010-05-01,11,714001,ASSAD,12.45,12.55,12.36,12.56,18121.0,2522.0,7308.66
2010-05-01,11,718001,SITS,3.62,3.72,3.61,3.72,29289.0,7010.0,7911.86
2010-05-01,11,720001,EL WIFACK LEASING,13.55,13.55,13.4,13.55,537.0,5.0,7255.8
2010-05-01,11,721001,ESSOUKNA,5.48,5.4,5.4,5.48,1618.0,8.0,8745.2
2010-05-01,11,725001,ADWYA,8.46,8.45,8.44,8.46,23121.0,5319.0,5365.5
2010-05-01,11,727001,TPR,5.68,5.7,5.66,5.72,74516.0,15742.0,4377.26
2010-05-01,11,730001,ARTES,12.39,12.3,12.07,12.39,7638.0,199.0,3275.53
2010-05-01,12,230035,AIR LIQUDE TSIE,262.0,262.0,262.0,262.0,18.0,2.0,4716.0
2010-05-01,12,240050,UBCI,52.0,53.0,52.0,53.0,1141.0,126.0,423.0
2010-05-01,12,250065,PLAC. TSIE-SICAF,40.2,40.2,40.2,40.2,5.0,1.0,201.0
2010-05-01,12,290030,PALM BEACH (AA),8.54,8.54,8.54,8.54,1.0,1.0,8.54
2010-05-01,12,300045,ASTREE,68.88,68.88,68.88,68.88,21.0,3.0,1446.48
2010-05-01,12,320075,ICF,48.42,47.5,47.5,48.42,68.0,2.0,3252.08
2010-05-01,12,330090,TUNISIE LAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,12,380070,ALKIMIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,12,503001,STIP,2.29,2.29,2.29,2.29,1150.0,2.0,2633.5
2010-05-01,12,658001,SOTUMAG,1.59,1.59,1.59,1.59,1170.0,5.0,1860.3
2010-05-01,12,661001,ATTIJARI LEASING,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,12,664001,STEQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,12,735001,CIMENTS DE BIZERTE,8.3,8.06,8.06,8.3,28764.0,9423.0,2996.48
2010-05-01,13,150085,AMS,4.68,4.68,4.68,4.68,10.0,1.0,46.8
2010-05-01,13,430030,SITEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,13,617001,STE TUN. DU SUCRE,11.6,11.6,11.6,11.6,2270.0,42.0,6332.0
2010-05-01,13,655001,SALIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,130056,BTE611T+1.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,130057,"BTE0919 5,25%AP10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,160034,OCTJ0112 4.82%FIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,190081,"BH1214 T+1,2%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210107,TL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210108,TL 0310 T+1.40%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210109,TLF 1010 7.00% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210110,TLV1010 T+1.40%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210111,TLS F1111  6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210112,TLS V1111 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210117,TL 0712   7 %  AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210118,TL0712T+1.375% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210119,TL1212 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210120,TL1212 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210123,TL0113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210124,TL0113 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210125,TL0613 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210126,TL0613 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210127,TLS1113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210128,TLS1113 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210129,"TLS0114 6,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210130,"TLS0114 T+1,0AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210133,"TLS0314 6,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210134,"TLS0314 T+1,0AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210137,"TLS0914 5,65%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,210138,"TLS0914 T+1,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,260099,STB0524 T+1.5%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,260100,STB0528T+1.75%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,260101,STB0533 T+2.0%AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,260102,"STB0225 6,5%AP16",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,310067,"BNA0424 5,4%AP15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,340023,AB0412 TX+1% AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,340026,AB 0117 T+1% AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,340032,AB0523 6.5%AP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,340033,AB0528 7.0%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,340034,"ABSB0924 5,45%P15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,340035,"ABSB0924 T+0,85P15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360047,ATB0517T+0.75%AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360048,ATB0523T+1.25%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360049,ATB0527T+1.75%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360050,ATB0532T+2.0%AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360055,"ATB0516T+0,5P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360056,"ATB0519T+0,75P10-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360057,"ATB0524 5,7%P15-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,360058,"ATB0529 5,9%P20-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,390022,"UIB0719 5,25%AP10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,390023,"UIB0724 5,5%AP15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,390024,"UIB0729 5,85%AP20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420094,CILF0310 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420095,CILV310T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420096,CIL1010 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420097,CIL1010T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420098,CIL0911 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420099,CIL0911T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420100,CILF 0310 7%  AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420101,CILV0310T+1.25%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420102,CILF1012 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420103,CILV1012T1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420105,CIL0113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420106,CIL0113 T+1.25AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420107,CIL0213 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420108,CIL0213 T+1.25AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420109,CIL0813 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420110,CIL0813 T+1.125AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420113,"CIL01197,25%AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420114,"CIL0119T+1,5AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420115,"CIL0714 5,5%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420116,CIL0714 T+1%P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420117,"CIL0914 5,375%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,420118,"CIL0914 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,462010,BTKD1211 6.25% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470021,ATL 0310 7.00%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470022,ATL 0310T+1.25%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470023,ATL 0613 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470024,ATL0812 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470025,ATL0812 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470030,"ATL0818 7,0%AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470031,"ATL0818T+1,5%P10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470032,ATL0513 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470033,ATL0513 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470034,"ATL0514 5,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470035,"ATL0916 5,25%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,470036,"ATL0916T+0,75%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526005,"MXA0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526006,"MXB0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526007,"MXC0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526008,"MXD0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526009,"MXE0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526010,"MXF0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,526011,"MXG0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,600002,UTL0312 7% AP 7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,600003,UTL0912  7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,661008,GL0710 7.5%  AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,661009,GLF211 7.5%  AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,661010,GLV211T+1.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,661011,GL 0110  7.25% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,675002,AIL0810 6.5% AP5-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,675003,AIL0810 6.5% AP5-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,675004,AIL1212 6.875%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,675005,AIL0913 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,675006,"AIL0214 6,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,677003,PB0415 6.5%AP7-2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,677004,PB0415 6.5%AP7-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,677005,PB0415 6.5%AP7-2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,681001,SEPCM0310 7.5% AP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,682002,AFRA0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,682003,AFRB0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,682004,AFRC0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,682005,AFRD0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,685001,SCLUBA6107.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,685002,SCLUBB6107.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,712002,SKAA06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,712003,SKAB06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,712004,SKAC06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,712005,SKAD06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719001,UF0910 6.5%  AP5-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719002,UF0910 6.5%  AP5-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719003,UF0910 T+1%  AP5-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719004,UF0910 6.5%  AP5-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719005,UF1111 6.5% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719006,UF1111 T+1%  AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719007,UF0313 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,719008,UF0313 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,720003,WIF0611 6.5% AP5 A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,720004,WIF0611 6.5% AP5 B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,723001,MR0613 6.5% AP7-2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,723002,MR0613 6.5% AP7-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,728001,"STMA0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,728002,"STMB0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,728003,"STMC0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,728004,"STMD0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,728005,"STME0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,731001,HL0513 6.9%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,731002,HL0513 T+1.65%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,731003,"HL0814 5,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,21,731004,"HL0814 T+1,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
